question,method,type,percent,iter,rmse,mpb,accuracy,precision,recall,f1,matthews_corr
X4745,missForest,MAR,10,2,0.3651483716701107,6.666666666666667,0.8666666666666667,0.8846153846153846,0.9583333333333334,0.9199999999999999,0.5393193716300061
X4776,missForest,MAR,10,2,0.18569533817705186,3.4482758620689653,0.9655172413793104,0.9655172413793104,1.0,0.9824561403508771,0.0
X4780,missForest,MAR,10,2,0.1767766952966369,3.125,0.96875,0.96875,1.0,0.9841269841269841,0.0
X4794,missForest,MAR,10,2,0.32732683535398854,10.714285714285714,0.8928571428571429,0.875,1.0,0.9333333333333333,0.7071067811865476
X4821,missForest,MAR,10,2,0.565685424949238,8.0,0.68,0.7619047619047619,0.8421052631578947,0.8,0.010218988991416097
X4827,missForest,MAR,10,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,2,0.4472135954999579,6.666666666666667,0.8,0.8260869565217391,0.9047619047619048,0.8636363636363636,0.4987413913553295
X4954,missForest,MAR,10,2,0.3611575592573076,13.043478260869565,0.8695652173913043,0.8571428571428571,1.0,0.923076923076923,0.5855400437691199
X5132,missForest,MAR,10,2,0.2626128657194451,6.896551724137931,0.9310344827586207,0.0,0.0,0.0,0.0
X5196,missForest,MAR,10,2,0.4629100498862757,7.142857142857142,0.7857142857142857,0.3333333333333333,0.5,0.4,0.2842676218074806
X5220,missForest,MAR,10,2,0.5,8.333333333333332,0.75,0.42857142857142855,0.6,0.5,0.34798974093577845
X5226,missForest,MAR,10,2,0.4714045207910317,7.4074074074074066,0.7777777777777778,0.8823529411764706,0.7894736842105263,0.8333333333333333,0.5101144168382754
X4654,missForest,MAR,10,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,3,0.4605661864718383,9.090909090909092,0.7878787878787878,0.9090909090909091,0.8,0.8510638297872342,0.5
X4729,missForest,MAR,10,3,0.4472135954999579,6.666666666666667,0.8,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.4987413913553295
X4745,missForest,MAR,10,3,0.5188745216627708,3.8461538461538463,0.7307692307692307,0.8095238095238095,0.85,0.8292682926829269,0.19599157740244455
X4776,missForest,MAR,10,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4780,missForest,MAR,10,3,0.2672612419124244,7.142857142857142,0.9285714285714286,0.9285714285714286,1.0,0.962962962962963,0.0
X4794,missForest,MAR,10,3,0.5163977794943222,13.333333333333334,0.7333333333333333,0.7777777777777778,0.9130434782608695,0.84,0.07881104062391008
X4821,missForest,MAR,10,3,0.5773502691896257,11.11111111111111,0.6666666666666666,0.7272727272727273,0.8421052631578947,0.7804878048780488,0.10827043935570554
X4827,missForest,MAR,10,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,3,0.4026936331284146,10.81081081081081,0.8378378378378378,0.8387096774193549,0.9629629629629629,0.896551724137931,0.5577912006267353
X4954,missForest,MAR,10,3,0.45374260648651504,8.823529411764707,0.7941176470588235,0.84375,0.9310344827586207,0.8852459016393444,-0.10380684981717496
X5132,missForest,MAR,10,3,0.25,6.25,0.9375,0.0,0.0,0.0,0.0
X5196,missForest,MAR,10,3,0.41702882811414954,8.695652173913043,0.8260869565217391,0.6666666666666666,0.4,0.5,0.42185656681265843
X5220,missForest,MAR,10,3,0.5252257314388902,13.793103448275861,0.7241379310344828,0.5,0.75,0.6,0.4213324203089069
X5226,missForest,MAR,10,3,0.48507125007266594,11.76470588235294,0.7647058823529411,0.92,0.7931034482758621,0.851851851851852,0.3155728234442119
X4654,missForest,MAR,10,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,4,0.3713906763541037,6.896551724137931,0.8620689655172413,0.8571428571428571,0.9473684210526315,0.9,0.6884520066159542
X4729,missForest,MAR,10,4,0.282842712474619,0.0,0.92,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8015873015873016
X4745,missForest,MAR,10,4,0.3396831102433787,3.8461538461538463,0.8846153846153846,0.9473684210526315,0.9,0.9230769230769231,0.6965723455474339
X4776,missForest,MAR,10,4,0.23570226039551584,5.555555555555555,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0
X4780,missForest,MAR,10,4,0.18257418583505536,3.3333333333333335,0.9666666666666667,1.0,0.9666666666666667,0.983050847457627,
X4794,missForest,MAR,10,4,0.45883146774112354,0.0,0.7894736842105263,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.45714285714285713
X4821,missForest,MAR,10,4,0.5400617248673217,4.166666666666666,0.7083333333333334,0.8421052631578947,0.8,0.8205128205128205,0.04588314677411235
X4827,missForest,MAR,10,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,4,0.4472135954999579,6.666666666666667,0.8,0.9,0.8181818181818182,0.8571428571428572,0.533001790889026
X4954,missForest,MAR,10,4,0.3535533905932738,0.0,0.875,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.26436781609195403
X5132,missForest,MAR,10,4,0.21821789023599236,4.761904761904762,0.9523809523809523,0.0,0.0,0.0,0.0
X5196,missForest,MAR,10,4,0.4385290096535146,3.8461538461538463,0.8076923076923077,0.0,0.0,0.0,-0.10425720702853737
X5220,missForest,MAR,10,4,0.5916079783099616,15.0,0.65,0.5,0.7142857142857143,0.588235294117647,0.3144854510165755
X5226,missForest,MAR,10,4,0.3611575592573076,4.3478260869565215,0.8695652173913043,0.9285714285714286,0.8666666666666667,0.896551724137931,0.7237925541034954
X4654,missForest,MAR,10,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,5,0.4898979485566356,0.0,0.76,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.4485294117647059
X4729,missForest,MAR,10,5,0.31622776601683794,0.0,0.9,0.9473684210526315,0.9473684210526315,0.9473684210526315,-0.05263157894736842
X4745,missForest,MAR,10,5,0.48304589153964794,3.3333333333333335,0.7666666666666667,0.875,0.84,0.8571428571428572,0.223606797749979
X4776,missForest,MAR,10,5,0.2672612419124244,7.142857142857142,0.9285714285714286,0.9285714285714286,1.0,0.962962962962963,0.0
X4780,missForest,MAR,10,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4794,missForest,MAR,10,5,0.4225771273642583,17.857142857142858,0.8214285714285714,1.0,0.782608695652174,0.878048780487805,0.6255432421712243
X4821,missForest,MAR,10,5,0.6158817620514397,3.4482758620689653,0.6206896551724138,0.7368421052631579,0.7,0.717948717948718,0.14059189831332752
X4827,missForest,MAR,10,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,5,0.25,6.25,0.9375,0.9285714285714286,1.0,0.962962962962963,0.7867957924694432
X4954,missForest,MAR,10,5,0.5252257314388902,13.793103448275861,0.7241379310344828,0.7777777777777778,0.9130434782608695,0.84,-0.13900960937138318
X5132,missForest,MAR,10,5,0.2773500981126146,7.6923076923076925,0.9230769230769231,0.0,0.0,0.0,0.0
X5196,missForest,MAR,10,5,0.408248290463863,5.555555555555555,0.8333333333333334,0.5,0.3333333333333333,0.4,0.31622776601683794
X5220,missForest,MAR,10,5,0.5252257314388902,6.896551724137931,0.7241379310344828,0.5714285714285714,0.4444444444444444,0.5,0.31833123681909753
X5226,missForest,MAR,10,5,0.5400617248673217,4.166666666666666,0.7083333333333334,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.3927922024247863
X4654,missForest,MAR,10,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,6,0.6,20.0,0.64,0.65,0.8666666666666667,0.7428571428571429,0.2041241452319315
X4729,missForest,MAR,10,6,0.32732683535398854,3.571428571428571,0.8928571428571429,0.9565217391304348,0.9166666666666666,0.9361702127659574,0.6091095901015048
X4745,missForest,MAR,10,6,0.4016096644512494,9.67741935483871,0.8387096774193549,0.8518518518518519,0.9583333333333334,0.9019607843137256,0.4825550201196552
X4776,missForest,MAR,10,6,0.2,4.0,0.96,0.96,1.0,0.9795918367346939,0.0
X4780,missForest,MAR,10,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4794,missForest,MAR,10,6,0.47519096331149147,9.67741935483871,0.7741935483870968,0.8076923076923077,0.9130434782608695,0.8571428571428572,0.342685147574115
X4821,missForest,MAR,10,6,0.5270462766947299,5.555555555555555,0.7222222222222222,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.005637494510051965
X4827,missForest,MAR,10,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,6,0.5443310539518174,0.0,0.7037037037037037,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.14285714285714285
X4954,missForest,MAR,10,6,0.2626128657194451,0.0,0.9310344827586207,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.46296296296296297
X5132,missForest,MAR,10,6,0.0,0.0,1.0,1.0,1.0,1.0,1.0
X5196,missForest,MAR,10,6,0.43994134506405985,0.0,0.8064516129032258,0.4,0.4,0.4000000000000001,0.2846153846153846
X5220,missForest,MAR,10,6,0.6666666666666666,7.4074074074074066,0.5555555555555556,0.2222222222222222,0.2857142857142857,0.25,-0.05976143046671969
X5226,missForest,MAR,10,6,0.3611575592573076,4.3478260869565215,0.8695652173913043,0.9,0.9473684210526315,0.9230769230769231,0.5034965460952284
X4654,missForest,MAR,10,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,7,0.4330127018922193,6.25,0.8125,0.9230769230769231,0.8571428571428571,0.888888888888889,0.30261376633440124
X4729,missForest,MAR,10,7,0.5,8.333333333333332,0.75,0.8,0.8888888888888888,0.8421052631578948,0.25819888974716115
X4745,missForest,MAR,10,7,0.3872983346207417,15.0,0.85,0.85,1.0,0.9189189189189189,0.0
X4776,missForest,MAR,10,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4780,missForest,MAR,10,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4794,missForest,MAR,10,7,0.4330127018922193,18.75,0.8125,0.7857142857142857,1.0,0.88,0.5606119105813882
X4821,missForest,MAR,10,7,0.46770717334674267,3.125,0.78125,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.2342878320018382
X4827,missForest,MAR,10,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,7,0.2721655269759087,7.4074074074074066,0.9259259259259259,0.9090909090909091,1.0,0.9523809523809523,0.8058229640253802
X4954,missForest,MAR,10,7,0.19245008972987526,3.7037037037037033,0.9629629629629629,0.9629629629629629,1.0,0.9811320754716981,0.0
X5132,missForest,MAR,10,7,0.1767766952966369,3.125,0.96875,,,,
X5196,missForest,MAR,10,7,0.4330127018922193,18.75,0.8125,0.0,0.0,0.0,0.0
X5220,missForest,MAR,10,7,0.48304589153964794,16.666666666666664,0.7666666666666667,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.48420012470625223
X5226,missForest,MAR,10,7,0.34641016151377546,4.0,0.88,0.9444444444444444,0.8947368421052632,0.918918918918919,0.6925328744784331
X4654,missForest,MAR,10,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,8,0.4385290096535146,3.8461538461538463,0.8076923076923077,0.8235294117647058,0.875,0.8484848484848485,0.5880064914496507
X4729,missForest,MAR,10,8,0.3333333333333333,3.7037037037037033,0.8888888888888888,0.9130434782608695,0.9545454545454546,0.9333333333333332,0.6063726140217525
X4745,missForest,MAR,10,8,0.44095855184409843,8.333333333333332,0.8055555555555556,0.8148148148148148,0.9166666666666666,0.8627450980392156,0.5443310539518174
X4776,missForest,MAR,10,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4780,missForest,MAR,10,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4794,missForest,MAR,10,8,0.41702882811414954,8.695652173913043,0.8260869565217391,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.5110997067272864
X4821,missForest,MAR,10,8,0.4472135954999579,6.666666666666667,0.8,0.8518518518518519,0.92,0.8846153846153846,0.14907119849998599
X4827,missForest,MAR,10,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,8,0.2847473987257497,2.7027027027027026,0.918918918918919,0.9375,0.967741935483871,0.9523809523809523,0.6840148712462483
X4954,missForest,MAR,10,8,0.31622776601683794,10.0,0.9,0.9,1.0,0.9473684210526316,0.0
X5132,missForest,MAR,10,8,0.282842712474619,8.0,0.92,,,,
X5196,missForest,MAR,10,8,0.49236596391733095,12.121212121212121,0.7575757575757576,0.3333333333333333,0.14285714285714285,0.2,0.09376144618769908
X5220,missForest,MAR,10,8,0.4913036844405175,3.4482758620689653,0.7586206896551724,0.5,0.5714285714285714,0.5333333333333333,0.3730235484764954
X5226,missForest,MAR,10,8,0.5855400437691199,17.142857142857142,0.6571428571428571,0.8571428571428571,0.6666666666666666,0.75,0.25
X4654,missForest,MAR,10,9,0.1643989873053573,2.7027027027027026,0.972972972972973,0.972972972972973,1.0,0.9863013698630138,0.0
X4676,missForest,MAR,10,9,0.5188745216627708,19.230769230769234,0.7307692307692307,0.7272727272727273,0.9411764705882353,0.8205128205128205,0.3619613829965134
X4729,missForest,MAR,10,9,0.3922322702763681,0.0,0.8461538461538461,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6388888888888888
X4745,missForest,MAR,10,9,0.4898979485566356,8.0,0.76,0.8095238095238095,0.8947368421052632,0.8500000000000001,0.26569371377681855
X4776,missForest,MAR,10,9,0.18569533817705186,3.4482758620689653,0.9655172413793104,0.9655172413793104,1.0,0.9824561403508771,0.0
X4780,missForest,MAR,10,9,0.18257418583505536,3.3333333333333335,0.9666666666666667,1.0,0.9666666666666667,0.983050847457627,
X4794,missForest,MAR,10,9,0.41702882811414954,17.391304347826086,0.8260869565217391,0.8095238095238095,1.0,0.8947368421052632,0.5194624816493197
X4821,missForest,MAR,10,9,0.4,0.0,0.84,0.9130434782608695,0.9130434782608695,0.9130434782608695,-0.08695652173913043
X4827,missForest,MAR,10,9,0.21821789023599236,4.761904761904762,0.9523809523809523,0.9523809523809523,1.0,0.975609756097561,0.0
X4828,missForest,MAR,10,9,0.5,16.666666666666664,0.75,0.782608695652174,0.9473684210526315,0.8571428571428571,-0.10696563746013954
X4954,missForest,MAR,10,9,0.3922322702763681,0.0,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.9166666666666666,-0.08333333333333333
X5132,missForest,MAR,10,9,0.19245008972987526,3.7037037037037033,0.9629629629629629,,,,
X5196,missForest,MAR,10,9,0.5773502691896257,16.666666666666664,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.2,0.03464794643376185
X5220,missForest,MAR,10,9,0.48507125007266594,11.76470588235294,0.7647058823529411,0.6666666666666666,0.4,0.5,0.378489059622558
X5226,missForest,MAR,10,9,0.5773502691896257,8.333333333333332,0.6666666666666666,0.7692307692307693,0.6666666666666666,0.7142857142857142,0.32387513781564786
X4654,missForest,MAR,10,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,10,10,0.5679618342470648,6.451612903225806,0.6774193548387096,0.7,0.7777777777777778,0.7368421052631577,0.3261462959645661
X4729,missForest,MAR,10,10,0.22360679774997896,5.0,0.95,0.9473684210526315,1.0,0.972972972972973,0.6882472016116853
X4745,missForest,MAR,10,10,0.47519096331149147,22.58064516129032,0.7741935483870968,0.75,1.0,0.8571428571428571,0.47434164902525694
X4776,missForest,MAR,10,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4780,missForest,MAR,10,10,0.1796053020267749,3.225806451612903,0.967741935483871,0.967741935483871,1.0,0.9836065573770492,0.0
X4794,missForest,MAR,10,10,0.4629100498862757,21.428571428571427,0.7857142857142857,0.76,1.0,0.8636363636363636,0.5033222956847166
X4821,missForest,MAR,10,10,0.43994134506405985,12.903225806451612,0.8064516129032258,0.9583333333333334,0.8214285714285714,0.8846153846153847,0.34513545272200535
X4827,missForest,MAR,10,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,10,10,0.45643546458763845,20.833333333333336,0.7916666666666666,0.7619047619047619,1.0,0.8648648648648648,0.5345224838248488
X4954,missForest,MAR,10,10,0.4803844614152614,0.0,0.7692307692307693,0.8695652173913043,0.8695652173913043,0.8695652173913043,-0.13043478260869565
X5132,missForest,MAR,10,10,0.18257418583505536,3.3333333333333335,0.9666666666666667,0.0,0.0,0.0,0.0
X5196,missForest,MAR,10,10,0.3922322702763681,7.6923076923076925,0.8461538461538461,0.5,0.25,0.3333333333333333,0.27695585470349865
X5220,missForest,MAR,10,10,0.50709255283711,8.571428571428571,0.7428571428571429,0.6666666666666666,0.5,0.5714285714285715,0.4013633399524028
X5226,missForest,MAR,10,10,0.5570860145311556,10.344827586206897,0.6896551724137931,0.85,0.7391304347826086,0.7906976744186046,0.2093814215973923
X4654,missForest,MAR,20,1,0.14002800840280097,1.9607843137254901,0.9803921568627451,0.9803921568627451,1.0,0.99009900990099,0.0
X4676,missForest,MAR,20,1,0.552344770738994,10.16949152542373,0.6949152542372882,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.3740507080886555
X4729,missForest,MAR,20,1,0.408248290463863,9.25925925925926,0.8333333333333334,0.8541666666666666,0.9534883720930233,0.9010989010989011,0.40641005547647197
X4745,missForest,MAR,20,1,0.46126560401444255,8.51063829787234,0.7872340425531915,0.8205128205128205,0.9142857142857143,0.8648648648648648,0.3839837609763318
X4776,missForest,MAR,20,1,0.17407765595569785,3.0303030303030303,0.9696969696969697,0.9696969696969697,1.0,0.9846153846153847,0.0
X4780,missForest,MAR,20,1,0.21821789023599236,4.761904761904762,0.9523809523809523,0.9523809523809523,1.0,0.975609756097561,0.0
X4794,missForest,MAR,20,1,0.4385290096535146,15.384615384615385,0.8076923076923077,0.7857142857142857,0.9705882352941176,0.8684210526315789,0.568057281997381
X4821,missForest,MAR,20,1,0.5085476277156078,5.172413793103448,0.7413793103448276,0.8043478260869565,0.8604651162790697,0.8314606741573034,0.281552822594662
X4827,missForest,MAR,20,1,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,20,1,0.34641016151377546,8.0,0.88,0.8809523809523809,0.9736842105263158,0.925,0.6489058009549222
X4954,missForest,MAR,20,1,0.4225771273642583,7.142857142857142,0.8214285714285714,0.8679245283018868,0.9387755102040817,0.9019607843137256,-0.0899235973995271
X5132,missForest,MAR,20,1,0.0,0.0,1.0,,,,
X5196,missForest,MAR,20,1,0.47380354147934284,10.204081632653061,0.7755102040816326,0.25,0.1111111111111111,0.15384615384615383,0.051068823085695096
X5220,missForest,MAR,20,1,0.5345224838248488,12.244897959183673,0.7142857142857143,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.3535933456111867
X5226,missForest,MAR,20,1,0.5443310539518174,14.814814814814813,0.7037037037037037,0.8823529411764706,0.7142857142857143,0.7894736842105262,0.32796802467631514
X4654,missForest,MAR,20,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,20,2,0.5319951765989315,1.8867924528301887,0.7169811320754716,0.7575757575757576,0.78125,0.7692307692307692,0.40392029577517563
X4729,missForest,MAR,20,2,0.41169348479630913,10.16949152542373,0.8305084745762712,0.8518518518518519,0.9583333333333334,0.9019607843137256,0.32311787746656184
X4745,missForest,MAR,20,2,0.5075192189225523,4.545454545454546,0.7424242424242424,0.8076923076923077,0.8571428571428571,0.8316831683168318,0.2876469861186478
X4776,missForest,MAR,20,2,0.17541160386140583,3.076923076923077,0.9692307692307692,0.9692307692307692,1.0,0.9843749999999999,0.0
X4780,missForest,MAR,20,2,0.12803687993289598,1.639344262295082,0.9836065573770492,0.9836065573770492,1.0,0.9917355371900827,0.0
X4794,missForest,MAR,20,2,0.5153882032022076,1.5625,0.734375,0.8297872340425532,0.8125,0.8210526315789474,0.30637776382712506
X4821,missForest,MAR,20,2,0.6142951168339512,7.547169811320755,0.6226415094339622,0.7142857142857143,0.7894736842105263,0.7500000000000001,-0.011692108443873354
X4827,missForest,MAR,20,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,20,2,0.3504383220252312,8.771929824561402,0.8771929824561403,0.875,0.9767441860465116,0.923076923076923,0.6471036073356411
X4954,missForest,MAR,20,2,0.4472135954999579,10.0,0.8,0.8421052631578947,0.9411764705882353,0.8888888888888888,-0.09637388493048533
X5132,missForest,MAR,20,2,0.2041241452319315,4.166666666666666,0.9583333333333334,0.0,0.0,0.0,0.0
X5196,missForest,MAR,20,2,0.47907013758040845,3.278688524590164,0.7704918032786885,0.3333333333333333,0.2727272727272727,0.3,0.16556747087694315
X5220,missForest,MAR,20,2,0.5367826312580717,8.47457627118644,0.711864406779661,0.6,0.45,0.5142857142857143,0.3219531738527299
X5226,missForest,MAR,20,2,0.49065338146265813,5.555555555555555,0.7592592592592593,0.84375,0.7714285714285715,0.8059701492537314,0.4939915817536492
X4654,missForest,MAR,20,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,20,3,0.5691604887655423,4.225352112676056,0.676056338028169,0.7916666666666666,0.7450980392156863,0.7676767676767677,0.2355892047041149
X4729,missForest,MAR,20,3,0.3872983346207417,1.6666666666666667,0.85,0.9111111111111111,0.8913043478260869,0.9010989010989011,0.5915204817512771
X4745,missForest,MAR,20,3,0.46709936649691375,10.909090909090908,0.7818181818181819,0.8,0.9230769230769231,0.8571428571428571,0.4246038878042234
X4776,missForest,MAR,20,3,0.12803687993289598,1.639344262295082,0.9836065573770492,0.9836065573770492,1.0,0.9917355371900827,0.0
X4780,missForest,MAR,20,3,0.24618298195866548,6.0606060606060606,0.9393939393939394,0.9393939393939394,1.0,0.96875,0.0
X4794,missForest,MAR,20,3,0.5052911526399113,12.76595744680851,0.7446808510638298,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.13524068651867782
X4821,missForest,MAR,20,3,0.5619514869490163,7.017543859649122,0.6842105263157895,0.8372093023255814,0.7659574468085106,0.8,0.05827932582865819
X4827,missForest,MAR,20,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,20,3,0.3863337046431279,5.970149253731343,0.8507462686567164,0.875,0.9423076923076923,0.9074074074074073,0.5352248291284867
X4954,missForest,MAR,20,3,0.4472135954999579,0.0,0.8,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.1111111111111111
X5132,missForest,MAR,20,3,0.3450327796711771,2.380952380952381,0.8809523809523809,0.0,0.0,0.0,-0.062017367294604234
X5196,missForest,MAR,20,3,0.3813850356982369,0.0,0.8545454545454545,0.5,0.5,0.5,0.4148936170212766
X5220,missForest,MAR,20,3,0.4264014327112209,3.0303030303030303,0.8181818181818182,0.6111111111111112,0.6875,0.6470588235294118,0.5268321206355335
X5226,missForest,MAR,20,3,0.4734320764739993,12.068965517241379,0.7758620689655172,0.926829268292683,0.7916666666666666,0.8539325842696629,0.4080139343650646
X4654,missForest,MAR,20,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,missForest,MAR,20,4,0.4861724348043977,9.090909090909092,0.7636363636363637,0.7631578947368421,0.8787878787878788,0.8169014084507042,0.4979317388075075
X4729,missForest,MAR,20,4,0.4898979485566356,16.0,0.76,0.9310344827586207,0.7297297297297297,0.8181818181818181,0.5117980001638104
X4745,missForest,MAR,20,4,0.4225771273642583,3.571428571428571,0.8214285714285714,0.8947368421052632,0.85,0.8717948717948718,0.5803810000880093
X4776,missForest,MAR,20,4,0.22549380840084865,5.084745762711865,0.9491525423728814,0.9491525423728814,1.0,0.9739130434782608,0.0
X4780,missForest,MAR,20,4,0.1336306209562122,1.7857142857142856,0.9821428571428571,1.0,0.9821428571428571,0.9909909909909909,
X4794,missForest,MAR,20,4,0.5222329678670935,1.8181818181818181,0.7272727272727273,0.8205128205128205,0.8,0.810126582278481,0.3268602252303067
X4821,missForest,MAR,20,4,0.5085476277156078,8.620689655172415,0.7413793103448276,0.8780487804878049,0.782608695652174,0.8275862068965518,0.32566076710230113
X4827,missForest,MAR,20,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,missForest,MAR,20,4,0.4775669329409193,1.7543859649122806,0.7719298245614035,0.8409090909090909,0.8604651162790697,0.8505747126436781,0.36979707682585566
X4954,missForest,MAR,20,4,0.3592106040535498,9.67741935483871,0.8709677419354839,0.8833333333333333,0.9814814814814815,0.9298245614035088,0.20203440606631312
X5132,missForest,MAR,20,4,0.0,0.0,1.0,1.0,1.0,1.0,1.0
X5196,missForest,MAR,20,4,0.4629100498862757,0.0,0.7857142857142857,0.25,0.25,0.25,0.125
X5220,missForest,MAR,20,4,0.5547001962252291,10.256410256410255,0.6923076923076923,0.4666666666666667,0.6363636363636364,0.5384615384615385,0.32433748657040123
X5226,missForest,MAR,20,4,0.5163977794943222,6.666666666666667,0.7333333333333333,0.7777777777777778,0.8536585365853658,0.8139534883720929,0.3516572416082515
X4654,missForest,MAR,20,5,0.12216944435630522,1.4925373134328357,0.9850746268656716,1.0,0.9850746268656716,0.9924812030075187,
X4676,missForest,MAR,20,5,0.5720775535473553,3.6363636363636362,0.6727272727272727,0.7575757575757576,0.7142857142857143,0.7352941176470589,0.3086066999241838
X4729,missForest,MAR,20,5,0.4120816918460671,9.433962264150944,0.8301886792452831,0.9534883720930233,0.8541666666666666,0.9010989010989011,0.33930217946875624
X4745,missForest,MAR,20,5,0.5163977794943222,6.666666666666667,0.7333333333333333,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.26382242650554316
