question,method,type,percent,iter,rmse,mpb,accuracy,precision,recall,f1,matthews_corr
X4660,missForest,MAR,30,9,0.5261042808091513,0.8928571428571428,0.7232142857142857,0.7777777777777778,0.7887323943661971,0.7832167832167832,0.4006273945306843
X4668,missForest,MAR,30,9,0.4812265031857878,8.421052631578947,0.7684210526315789,0.6511627906976745,0.8,0.7179487179487181,0.5330113257195005
X4676,missForest,MAR,30,9,0.4962546289118298,5.223880597014925,0.753731343283582,0.8452380952380952,0.7802197802197802,0.8114285714285715,0.4612772515634446
X4684,missForest,MAR,30,9,0.5504818825631803,6.0606060606060606,0.696969696969697,0.7142857142857143,0.625,0.6666666666666666,0.39407655228132893
X4699,missForest,MAR,30,9,0.0,0.0,1.0,1.0,1.0,1.0,
X4701,missForest,MAR,30,9,0.3779644730092272,4.761904761904762,0.8571428571428571,0.8947368421052632,0.9444444444444444,0.918918918918919,0.33113308926626095
X4729,missForest,MAR,30,9,0.29417420270727607,0.9615384615384616,0.9134615384615384,0.9420289855072463,0.9285714285714286,0.935251798561151,0.805026659696002
X4730,missForest,MAR,30,9,0.3232299675777271,7.462686567164178,0.8955223880597015,0.9836065573770492,0.9090909090909091,0.9448818897637795,-0.038604571824109146
X4731,missForest,MAR,30,9,0.6324555320336759,8.0,0.6,0.6756756756756757,0.5813953488372093,0.6250000000000001,0.2041815342082656
X4732,missForest,MAR,30,9,0.4961389383568338,18.461538461538463,0.7538461538461538,0.7543859649122807,0.9555555555555556,0.8431372549019609,0.35902456110631603
X4745,missForest,MAR,30,9,0.4216370213557839,0.0,0.8222222222222222,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.643956043956044
X4752,missForest,MAR,30,9,0.4264014327112209,2.5974025974025974,0.8181818181818182,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6189236877438962
X4760,missForest,MAR,30,9,0.33567254331867563,0.0,0.8873239436619719,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.1393939393939394
X4762,missForest,MAR,30,9,0.4581228472908512,8.641975308641975,0.7901234567901234,0.7857142857142857,0.8979591836734694,0.838095238095238,0.5534479783349399
X4764,missForest,MAR,30,9,0.4264014327112209,2.5974025974025974,0.8181818181818182,0.8666666666666667,0.896551724137931,0.8813559322033899,0.4942428597487822
X4776,missForest,MAR,30,9,0.25,6.25,0.9375,0.9375,1.0,0.967741935483871,0.0
X4777,missForest,MAR,30,9,0.3779644730092272,5.714285714285714,0.8571428571428571,0.9523809523809523,0.8955223880597015,0.923076923076923,-0.07053456158585983
X4780,missForest,MAR,30,9,0.23042861179277058,5.3097345132743365,0.9469026548672567,0.9469026548672567,1.0,0.9727272727272728,0.0
X4781,missForest,MAR,30,9,0.408248290463863,10.0,0.8333333333333334,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.4791396174947694
X4787,missForest,MAR,30,9,0.48304589153964794,1.1111111111111112,0.7666666666666667,0.6428571428571429,0.6206896551724138,0.6315789473684211,0.46107607119112026
X4794,missForest,MAR,30,9,0.408248290463863,4.901960784313726,0.8333333333333334,0.9142857142857143,0.8533333333333334,0.8827586206896552,0.6000595208572467
X4808,missForest,MAR,30,9,0.4062616689884986,4.854368932038835,0.8349514563106796,0.6,0.45,0.5142857142857143,0.4235713052160281
X4814,missForest,MAR,30,9,0.47958315233127197,5.0,0.77,0.8043478260869565,0.7254901960784313,0.7628865979381443,0.5434501845018501
X4821,missForest,MAR,30,9,0.3922322702763681,3.8461538461538463,0.8461538461538461,0.8958333333333334,0.9347826086956522,0.9148936170212766,0.12163340819996027
X4823,missForest,MAR,30,9,0.46684978092392626,1.282051282051282,0.782051282051282,0.8787878787878788,0.8656716417910447,0.8721804511278195,0.13350693849893747
X4827,missForest,MAR,30,9,0.17609018126512477,1.550387596899225,0.9689922480620154,0.9765625,0.9920634920634921,0.9842519685039369,-0.013638618139749523
X4828,missForest,MAR,30,9,0.5275043787166296,10.434782608695652,0.7217391304347827,0.7777777777777778,0.8850574712643678,0.8279569892473118,0.12319671718721643
X4830,missForest,MAR,30,9,0.5539117094069973,12.5,0.6931818181818182,0.8048780487804879,0.6346153846153846,0.7096774193548387,0.406465342187174
X4832,missForest,MAR,30,9,0.2564945880212885,6.578947368421052,0.9342105263157895,1.0,0.16666666666666666,0.2857142857142857,0.39440531887330776
X4838,missForest,MAR,30,9,0.13018891098082386,1.694915254237288,0.9830508474576272,0.9830508474576272,1.0,0.9914529914529915,0.0
X4866,missForest,MAR,30,9,0.5247497678328021,4.3478260869565215,0.7246376811594203,0.78,0.8297872340425532,0.8041237113402062,0.34405851217261324
X4897,missForest,MAR,30,9,0.3834824944236852,0.9803921568627451,0.8529411764705882,0.9130434782608695,0.9230769230769231,0.9180327868852459,0.20424203027829074
X4949,missForest,MAR,30,9,0.41026434366535963,8.91089108910891,0.8316831683168316,0.8505747126436781,0.9487179487179487,0.896969696969697,0.4654291445411499
X4954,missForest,MAR,30,9,0.3053200599093529,5.932203389830509,0.9067796610169492,0.9032258064516129,0.9767441860465116,0.9385474860335195,0.7566695197974792
X4955,missForest,MAR,30,9,0.411113225896519,2.8169014084507045,0.8309859154929577,0.8939393939393939,0.921875,0.9076923076923077,-0.09102738515680239
X4983,missForest,MAR,30,9,0.3,7.000000000000001,0.91,0.9058823529411765,0.9871794871794872,0.9447852760736197,0.7233859069307293
X5002,missForest,MAR,30,9,0.4372373160976031,1.4705882352941175,0.8088235294117647,0.8852459016393442,0.9,0.8925619834710743,0.02650615235020311
X5015,missForest,MAR,30,9,0.23186944788008415,3.225806451612903,0.946236559139785,0.948051948051948,0.9864864864864865,0.9668874172185431,0.8289469468979676
X5046,missForest,MAR,30,9,0.4221585268381751,3.9603960396039604,0.8217821782178217,0.8333333333333334,0.7608695652173914,0.7954545454545455,0.6402102318225673
X5077,missForest,MAR,30,9,0.245440346836908,3.614457831325301,0.9397590361445783,0.9506172839506173,0.9871794871794872,0.9685534591194969,0.2904243655826589
X5078,missForest,MAR,30,9,0.5814018997338111,8.450704225352112,0.6619718309859155,0.8,0.7058823529411765,0.7500000000000001,0.23891724082577404
X5121,missForest,MAR,30,9,0.3517262290563295,2.0618556701030926,0.8762886597938144,0.2857142857142857,0.2222222222222222,0.25,0.1854549502175804
X5122,missForest,MAR,30,9,0.4898979485566356,2.0,0.76,0.8103448275862069,0.7833333333333333,0.7966101694915254,0.5045631947685563
X5127,missForest,MAR,30,9,0.09667364890456635,0.9345794392523363,0.9906542056074766,0.0,0.0,0.0,0.0
X5128,missForest,MAR,30,9,0.5,3.260869565217391,0.75,0.803921568627451,0.7592592592592593,0.780952380952381,0.4914531050991855
X5129,missForest,MAR,30,9,0.5705974021574557,2.3255813953488373,0.6744186046511628,0.6666666666666666,0.6976744186046512,0.6818181818181818,0.3492151478847891
X5130,missForest,MAR,30,9,0.24253562503633297,2.941176470588235,0.9411764705882353,0.6666666666666666,0.4,0.5,0.48821687635283395
X5131,missForest,MAR,30,9,0.2279211529192759,5.194805194805195,0.948051948051948,1.0,0.3333333333333333,0.5,0.5617433182117573
X5132,missForest,MAR,30,9,0.20851441405707477,4.3478260869565215,0.9565217391304348,1.0,0.42857142857142855,0.6,0.6397732343043613
X5137,missForest,MAR,30,9,0.09166984970282113,0.8403361344537815,0.9915966386554622,0.8,1.0,0.888888888888889,0.8905298862255379
X5142,missForest,MAR,30,9,0.18650096164806276,1.7391304347826086,0.9652173913043478,0.5,0.25,0.3333333333333333,0.33778322128878785
X5143,missForest,MAR,30,9,0.6324555320336759,12.631578947368421,0.6,0.48,0.32432432432432434,0.3870967741935484,0.11094419332597792
X5148,missForest,MAR,30,9,0.44487826050130463,1.0416666666666665,0.8020833333333334,0.8701298701298701,0.881578947368421,0.8758169934640522,0.38894127767608266
X5149,missForest,MAR,30,9,0.4135850959342556,17.105263157894736,0.8289473684210527,0.0,0.0,0.0,0.0
X5150,missForest,MAR,30,9,0.3457820374040623,5.434782608695652,0.8804347826086957,0.9012345679012346,0.9605263157894737,0.9299363057324841,0.5380001385625025
X5151,missForest,MAR,30,9,0.4698714938993648,14.285714285714285,0.7792207792207793,0.7272727272727273,0.36363636363636365,0.4848484848484849,0.3990346477910672
X5152,missForest,MAR,30,9,0.4973045625740722,1.0752688172043012,0.7526881720430108,0.8070175438596491,0.7931034482758621,0.8,0.47624405540764775
X5154,missForest,MAR,30,9,0.45199676466631616,3.225806451612903,0.7956989247311828,0.8472222222222222,0.8840579710144928,0.8652482269503546,0.44553626029342985
X5161,missForest,MAR,30,9,0.5614422421802155,5.434782608695652,0.6847826086956522,0.7073170731707317,0.6304347826086957,0.6666666666666667,0.3717679143145911
X5170,missForest,MAR,30,9,0.5596901035825028,12.048192771084338,0.6867469879518072,0.8048780487804879,0.6470588235294118,0.717391304347826,0.38654348255602267
X5175,missForest,MAR,30,9,0.3701166050988026,0.0,0.863013698630137,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.7139498432601881
X5176,missForest,MAR,30,9,0.4605661864718383,3.0303030303030303,0.7878787878787878,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.5345224838248488
X5177,missForest,MAR,30,9,0.411113225896519,2.8169014084507045,0.8309859154929577,0.8529411764705882,0.8055555555555556,0.8285714285714286,0.6632249907812583
X5178,missForest,MAR,30,9,0.44048819592160315,7.462686567164178,0.8059701492537313,0.7857142857142857,0.8918918918918919,0.8354430379746834,0.6085681657425176
X5179,missForest,MAR,30,9,0.39361094683048226,1.4084507042253522,0.8450704225352113,0.7391304347826086,0.7727272727272727,0.7555555555555555,0.6425754082855021
X5181,missForest,MAR,30,9,0.5450043146345697,1.9801980198019802,0.7029702970297029,0.7192982456140351,0.7454545454545455,0.7321428571428571,0.3993686351206199
X5184,missForest,MAR,30,9,0.4941518456017623,3.488372093023256,0.7558139534883721,0.8260869565217391,0.8636363636363636,0.8444444444444444,0.2796683191772946
X5186,missForest,MAR,30,9,0.48135986234123296,8.536585365853659,0.7682926829268293,0.8666666666666667,0.75,0.8041237113402062,0.5323752656007071
X5187,missForest,MAR,30,9,0.3731494423540171,3.79746835443038,0.8607594936708861,0.9428571428571428,0.9041095890410958,0.923076923076923,0.19798213775025197
X5188,missForest,MAR,30,9,0.3931226965534482,0.9090909090909091,0.8454545454545455,0.5789473684210527,0.55,0.5641025641025641,0.4704834414972431
X5189,missForest,MAR,30,9,0.46017899330842227,2.3529411764705883,0.788235294117647,0.6875,0.7333333333333333,0.7096774193548386,0.5439844635893969
X5190,missForest,MAR,30,9,0.4264014327112209,8.080808080808081,0.8181818181818182,0.6428571428571429,0.4090909090909091,0.5000000000000001,0.4106183665853135
X5191,missForest,MAR,30,9,0.3511234415883917,4.10958904109589,0.8767123287671232,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.6990224993351266
X5192,missForest,MAR,30,9,0.2923526731023431,5.128205128205128,0.9145299145299145,0.75,0.42857142857142855,0.5454545454545454,0.5261518951000294
X5193,missForest,MAR,30,9,0.3651483716701107,0.0,0.8666666666666667,0.875,0.875,0.875,0.7321428571428571
X5194,missForest,MAR,30,9,0.4837794468468967,6.382978723404255,0.7659574468085106,0.7714285714285715,0.6585365853658537,0.7105263157894737,0.5206976543772744
X5195,missForest,MAR,30,9,0.30304576336566325,3.061224489795918,0.9081632653061225,0.925,0.961038961038961,0.9426751592356688,0.7156264473321343
X5196,missForest,MAR,30,9,0.29315098498896436,2.34375,0.9140625,0.42857142857142855,0.3,0.3529411764705882,0.3140848143513585
X5197,missForest,MAR,30,9,0.44280744277004763,1.9607843137254901,0.803921568627451,0.8135593220338984,0.8421052631578947,0.8275862068965518,0.6009498574865738
X5198,missForest,MAR,30,9,0.33646329245522655,3.7735849056603774,0.8867924528301887,0.8,0.6666666666666666,0.7272727272727272,0.6609320381168282
X5199,missForest,MAR,30,9,0.21081851067789195,0.0,0.9555555555555556,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.8982475975127191
X5200,missForest,MAR,30,9,0.41286141192238524,3.4090909090909087,0.8295454545454546,0.7272727272727273,0.64,0.6808510638297872,0.5673665146135801
X5206,missForest,MAR,30,9,0.3662599370166148,1.2195121951219512,0.8658536585365854,0.9038461538461539,0.8867924528301887,0.8952380952380953,0.7090928514929737
X5212,missForest,MAR,30,9,0.4343722427630694,3.7735849056603774,0.8113207547169812,0.7419354838709677,0.6571428571428571,0.6969696969696969,0.5628894662169794
X5213,missForest,MAR,30,9,0.28867513459481287,0.0,0.9166666666666666,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.7689839572192514
X5214,missForest,MAR,30,9,0.3964124835860459,7.142857142857142,0.8428571428571429,0.7692307692307693,0.5555555555555556,0.6451612903225806,0.5595499848680376
X5218,missForest,MAR,30,9,0.5184758473652126,13.978494623655912,0.7311827956989247,0.6885245901639344,0.875,0.7706422018348624,0.4762906681286629
X5219,missForest,MAR,30,9,0.3685138655950444,3.7037037037037033,0.8641975308641975,0.9333333333333333,0.8888888888888888,0.9105691056910569,0.6324555320336759
X5220,missForest,MAR,30,9,0.46216039749172444,11.650485436893204,0.7864077669902912,0.5833333333333334,0.2916666666666667,0.38888888888888895,0.30092440511968593
X5222,missForest,MAR,30,9,0.41943524640393054,0.9259259259259258,0.8240740740740741,0.855072463768116,0.8676470588235294,0.8613138686131386,0.6209662274840573
X5223,missForest,MAR,30,9,0.39009474880274697,0.0,0.8478260869565217,0.8923076923076924,0.8923076923076924,0.8923076923076924,0.6330484330484331
X5224,missForest,MAR,30,9,0.5222329678670935,6.493506493506493,0.7272727272727273,0.8518518518518519,0.7796610169491526,0.8141592920353983,0.3099751948567341
X5225,missForest,MAR,30,9,0.37573457465108967,9.411764705882353,0.8588235294117647,0.8591549295774648,0.9682539682539683,0.9104477611940299,0.6066038834270636
X5226,missForest,MAR,30,9,0.4531634835874829,6.25,0.7946428571428571,0.8125,0.8904109589041096,0.8496732026143791,0.5333947980036998
X5228,missForest,MAR,30,9,0.5448623679425842,1.5625,0.703125,0.71875,0.696969696969697,0.7076923076923077,0.40644850966246954
X4654,missForest,MAR,30,10,0.0936585811581694,0.8771929824561403,0.9912280701754386,0.9912280701754386,1.0,0.9955947136563876,0.0
X4655,missForest,MAR,30,10,0.5875696513930031,20.238095238095237,0.6547619047619048,0.6805555555555556,0.8909090909090909,0.7716535433070867,0.13288849514578288
X4656,missForest,MAR,30,10,0.4008918628686366,12.5,0.8392857142857143,0.8490566037735849,0.9782608695652174,0.9090909090909092,0.3032050109145576
X4658,missForest,MAR,30,10,0.5530663187549721,7.0588235294117645,0.6941176470588235,0.7674418604651163,0.673469387755102,0.7173913043478259,0.391063478718855
X4659,missForest,MAR,30,10,0.5091750772173156,3.7037037037037033,0.7407407407407407,0.71875,0.6571428571428571,0.6865671641791045,0.46763051874975836
X4660,missForest,MAR,30,10,0.5211573066470477,4.938271604938271,0.7283950617283951,0.7804878048780488,0.7111111111111111,0.7441860465116279,0.45829083321061315
X4668,missForest,MAR,30,10,0.4775669329409193,3.508771929824561,0.7719298245614035,0.7058823529411765,0.7659574468085106,0.7346938775510204,0.5366508579648303
X4676,missForest,MAR,30,10,0.47958315233127197,7.000000000000001,0.77,0.7794117647058824,0.8688524590163934,0.8217054263565892,0.5063208509380704
X4684,missForest,MAR,30,10,0.511237358145545,1.1363636363636365,0.7386363636363636,0.7027027027027027,0.6842105263157895,0.6933333333333334,0.46580681110649175
X4699,missForest,MAR,30,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4701,missForest,MAR,30,10,0.3621429841700741,0.0,0.8688524590163934,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.12857142857142856
X4729,missForest,MAR,30,10,0.3889222341312986,1.680672268907563,0.8487394957983193,0.8823529411764706,0.9036144578313253,0.8928571428571428,0.6363592899589047
X4730,missForest,MAR,30,10,0.2804490780752513,1.1235955056179776,0.9213483146067416,0.9642857142857143,0.9529411764705882,0.9585798816568047,0.1825933627886123
X4731,missForest,MAR,30,10,0.5194624816493197,1.5873015873015872,0.7301587301587301,0.7575757575757576,0.7352941176470589,0.746268656716418,0.45850296370911137
X4732,missForest,MAR,30,10,0.4803844614152614,1.5384615384615385,0.7692307692307693,0.8431372549019608,0.86,0.8514851485148515,0.3348006918570717
X4745,missForest,MAR,30,10,0.3937496154790789,3.10077519379845,0.8449612403100775,0.8441558441558441,0.8904109589041096,0.8666666666666666,0.6831806556271102
X4752,missForest,MAR,30,10,0.40451991747794525,7.2727272727272725,0.8363636363636363,0.8194444444444444,0.921875,0.8676470588235294,0.6631208292642976
X4760,missForest,MAR,30,10,0.33071891388307384,1.5625,0.890625,0.9433962264150944,0.9259259259259259,0.9345794392523364,0.6024008042196364
X4762,missForest,MAR,30,10,0.508000508000762,3.225806451612903,0.7419354838709677,0.775,0.8157894736842105,0.7948717948717949,0.4487322653130866
X4764,missForest,MAR,30,10,0.5076730825668095,7.216494845360824,0.7422680412371134,0.8,0.8767123287671232,0.8366013071895425,0.23840277900844
X4776,missForest,MAR,30,10,0.2839809171235324,4.838709677419355,0.9193548387096774,0.9344262295081968,0.9827586206896551,0.9579831932773109,-0.03362413195695433
X4777,missForest,MAR,30,10,0.2653724462171376,4.225352112676056,0.9295774647887324,0.9420289855072463,0.9848484848484849,0.962962962962963,0.2858467915337294
X4780,missForest,MAR,30,10,0.23855936180684895,5.691056910569105,0.943089430894309,0.943089430894309,1.0,0.9707112970711297,0.0
X4781,missForest,MAR,30,10,0.5,13.23529411764706,0.75,0.7758620689655172,0.9183673469387755,0.8411214953271028,0.2966659182679113
X4787,missForest,MAR,30,10,0.504524979109513,5.454545454545454,0.7454545454545455,0.7027027027027027,0.6046511627906976,0.6499999999999999,0.45491232235343043
X4794,missForest,MAR,30,10,0.37977726265637496,2.8846153846153846,0.8557692307692307,0.92,0.8846153846153846,0.9019607843137256,0.6313641498019764
X4808,missForest,MAR,30,10,0.408248290463863,2.941176470588235,0.8333333333333334,0.6818181818181818,0.6,0.6382978723404256,0.5324200168853208
X4814,missForest,MAR,30,10,0.4605661864718383,5.05050505050505,0.7878787878787878,0.8222222222222222,0.74,0.7789473684210526,0.5791032241472043
X4821,missForest,MAR,30,10,0.44487826050130463,3.125,0.8020833333333334,0.8705882352941177,0.9024390243902439,0.8862275449101796,0.12933856819220238
X4823,missForest,MAR,30,10,0.42320736951515897,2.9850746268656714,0.8208955223880597,0.9107142857142857,0.8793103448275862,0.8947368421052632,0.2980307646320498
X4827,missForest,MAR,30,10,0.17541160386140583,0.0,0.9692307692307692,0.984375,0.984375,0.984375,-0.015625
X4828,missForest,MAR,30,10,0.46940279403817725,5.084745762711865,0.7796610169491526,0.8315789473684211,0.8876404494382022,0.858695652173913,0.36508952670065115
X4830,missForest,MAR,30,10,0.5291502622129182,6.666666666666667,0.72,0.7777777777777778,0.6829268292682927,0.7272727272727273,0.446035729321833
X4832,missForest,MAR,30,10,0.3592106040535498,12.903225806451612,0.8709677419354839,0.0,0.0,0.0,0.0
X4838,missForest,MAR,30,10,0.1203858530857692,1.4492753623188406,0.9855072463768116,0.9855072463768116,1.0,0.9927007299270074,0.0
X4866,missForest,MAR,30,10,0.5026246899500346,0.0,0.7473684210526316,0.8208955223880597,0.8208955223880597,0.8208955223880597,0.39232409381663114
X4897,missForest,MAR,30,10,0.37267799624996495,0.9259259259259258,0.8611111111111112,0.9175257731958762,0.9270833333333334,0.9222797927461139,0.2705906621942619
X4949,missForest,MAR,30,10,0.4714045207910317,8.88888888888889,0.7777777777777778,0.8157894736842105,0.9117647058823529,0.861111111111111,0.3265582088403334
X4954,missForest,MAR,30,10,0.36171967253016124,5.607476635514018,0.8691588785046729,0.8823529411764706,0.9493670886075949,0.9146341463414634,0.6441068696072862
X4955,missForest,MAR,30,10,0.34412360080584264,6.578947368421052,0.881578947368421,0.9710144927536232,0.9054054054054054,0.937062937062937,-0.052362890553231484
X4983,missForest,MAR,30,10,0.27003086243366087,3.125,0.9270833333333334,0.9382716049382716,0.9743589743589743,0.9559748427672956,0.7488022865941103
X5002,missForest,MAR,30,10,0.33567254331867563,0.0,0.8873239436619719,0.9375,0.9375,0.9375,0.36607142857142855
X5015,missForest,MAR,30,10,0.3067859955389482,7.0588235294117645,0.9058823529411765,0.9078947368421053,0.9857142857142858,0.9452054794520548,0.6430930289093497
X5046,missForest,MAR,30,10,0.483977514182461,9.00900900900901,0.7657657657657657,0.6842105263157895,0.8297872340425532,0.7499999999999999,0.5422639340711782
X5077,missForest,MAR,30,10,0.35540932665545544,10.526315789473683,0.8736842105263158,0.8817204301075269,0.9879518072289156,0.9318181818181818,0.16495755367880913
X5078,missForest,MAR,30,10,0.5107539184552492,11.594202898550725,0.7391304347826086,0.75,0.8863636363636364,0.8125000000000001,0.408679234336099
X5121,missForest,MAR,30,10,0.2976702788937936,6.329113924050633,0.9113924050632911,0.6666666666666666,0.25,0.36363636363636365,0.3723601589407691
X5122,missForest,MAR,30,10,0.5956833971812706,20.43010752688172,0.6451612903225806,0.5517241379310345,0.8205128205128205,0.6597938144329897,0.3453194252462522
X5127,missForest,MAR,30,10,0.09622504486493763,0.9259259259259258,0.9907407407407407,0.0,0.0,0.0,0.0
X5128,missForest,MAR,30,10,0.517147812975281,1.1627906976744187,0.7325581395348837,0.7555555555555555,0.7391304347826086,0.7472527472527473,0.4635011050900534
X5129,missForest,MAR,30,10,0.5296109939172796,1.2195121951219512,0.7195121951219512,0.717948717948718,0.7,0.708860759493671,0.4384869192088744
X5130,missForest,MAR,30,10,0.3515615246553262,10.112359550561797,0.8764044943820225,0.5,0.09090909090909091,0.15384615384615385,0.17340297117817213
X5131,missForest,MAR,30,10,0.21821789023599236,2.380952380952381,0.9523809523809523,0.6666666666666666,0.4,0.5,0.49384395970800776
X5132,missForest,MAR,30,10,0.2727272727272727,2.479338842975207,0.9256198347107438,0.25,0.14285714285714285,0.18181818181818182,0.1521803492083471
X5137,missForest,MAR,30,10,0.1889822365046136,3.571428571428571,0.9642857142857143,1.0,0.3333333333333333,0.5,0.5667557862184746
X5142,missForest,MAR,30,10,0.18033392693348646,3.2520325203252036,0.967479674796748,0.0,0.0,0.0,0.0
X5143,missForest,MAR,30,10,0.5498414147691576,11.627906976744185,0.6976744186046512,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.3811521816379472
X5148,missForest,MAR,30,10,0.4844521416518049,7.142857142857142,0.7653061224489796,0.8125,0.8904109589041096,0.8496732026143791,0.3269363345039423
X5149,missForest,MAR,30,10,0.3686764572048063,9.70873786407767,0.8640776699029126,0.6,0.2,0.3,0.29095836781166634
X5150,missForest,MAR,30,10,0.3450327796711771,2.380952380952381,0.8809523809523809,0.9452054794520548,0.92,0.9324324324324323,0.4360089190613396
X5151,missForest,MAR,30,10,0.469041575982343,4.0,0.78,0.1,0.07142857142857142,0.08333333333333333,-0.038426027846949
X5152,missForest,MAR,30,10,0.5083571247579155,1.1235955056179776,0.7415730337078652,0.8135593220338984,0.8,0.8067226890756303,0.41710925257032827
X5154,missForest,MAR,30,10,0.3843530573929037,1.1363636363636365,0.8522727272727273,0.918918918918919,0.9066666666666666,0.912751677852349,0.43182476361670885
X5161,missForest,MAR,30,10,0.48507125007266594,7.0588235294117645,0.7647058823529411,0.6388888888888888,0.7666666666666667,0.696969696969697,0.5128812124138864
X5170,missForest,MAR,30,10,0.5815799980377997,10.294117647058822,0.6617647058823529,0.6511627906976745,0.7777777777777778,0.7088607594936709,0.3199038938368673
X5175,missForest,MAR,30,10,0.33567254331867563,2.8169014084507045,0.8873239436619719,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.7683264985704877
X5176,missForest,MAR,30,10,0.4734320764739993,8.620689655172415,0.7758620689655172,0.7954545454545454,0.8974358974358975,0.8433734939759037,0.46476154633388445
X5177,missForest,MAR,30,10,0.4264014327112209,9.090909090909092,0.8181818181818182,0.88,0.7096774193548387,0.7857142857142856,0.6419657626876042
X5178,missForest,MAR,30,10,0.44381268229929727,16.666666666666664,0.803030303030303,0.7446808510638298,0.9722222222222222,0.8433734939759036,0.6292900542498291
X5179,missForest,MAR,30,10,0.485912657903775,6.944444444444445,0.7638888888888888,0.5416666666666666,0.6842105263157895,0.6046511627906976,0.44565651782158644
X5181,missForest,MAR,30,10,0.4714045207910317,4.938271604938271,0.7777777777777778,0.851063829787234,0.7843137254901961,0.8163265306122448,0.5391299662588743
X5184,missForest,MAR,30,10,0.5087470190691683,7.0588235294117645,0.7411764705882353,0.7941176470588235,0.8709677419354839,0.8307692307692308,0.2912949277328068
X5186,missForest,MAR,30,10,0.42491829279939874,1.3888888888888888,0.8194444444444444,0.8541666666666666,0.8723404255319149,0.8631578947368421,0.5982243228301002
X5187,missForest,MAR,30,10,0.35136418446315326,4.938271604938271,0.8765432098765432,0.9054054054054054,0.9571428571428572,0.9305555555555555,0.39109900476715626
X5188,missForest,MAR,30,10,0.3028912664076913,0.0,0.908256880733945,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6672771672771672
X5189,missForest,MAR,30,10,0.42754613660367835,5.376344086021505,0.8172043010752689,0.6666666666666666,0.7857142857142857,0.721311475409836,0.591050471060348
X5190,missForest,MAR,30,10,0.3396831102433787,6.41025641025641,0.8846153846153846,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.6355804269952396
X5191,missForest,MAR,30,10,0.35578403348241006,2.5316455696202533,0.8734177215189873,0.8888888888888888,0.9230769230769231,0.9056603773584906,0.7147343591702707
X5192,missForest,MAR,30,10,0.3552655235637279,2.912621359223301,0.8737864077669902,0.375,0.2727272727272727,0.3157894736842105,0.25199691337789576
X5193,missForest,MAR,30,10,0.3535533905932738,4.166666666666666,0.875,0.8545454545454545,0.9215686274509803,0.8867924528301887,0.7503586667567782
X5194,missForest,MAR,30,10,0.5057805388588732,4.651162790697675,0.7441860465116279,0.6538461538461539,0.5666666666666667,0.6071428571428571,0.4212766949690592
X5195,missForest,MAR,30,10,0.3964124835860459,1.4285714285714286,0.8428571428571429,0.9056603773584906,0.8888888888888888,0.897196261682243,0.5644299833170918
X5196,missForest,MAR,30,10,0.25712973861329,4.958677685950414,0.9338842975206612,0.75,0.3,0.4285714285714285,0.44814453676634936
X5197,missForest,MAR,30,10,0.4147806778921701,12.903225806451612,0.8279569892473119,0.7741935483870968,0.96,0.8571428571428571,0.6709937094634605
X5198,missForest,MAR,30,10,0.4016096644512494,3.225806451612903,0.8387096774193549,0.7142857142857143,0.625,0.6666666666666666,0.5630819970516965
X5199,missForest,MAR,30,10,0.3086066999241838,0.0,0.9047619047619048,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.7771883289124668
X5200,missForest,MAR,30,10,0.32108064953396775,0.0,0.8969072164948454,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.706060606060606
X5206,missForest,MAR,30,10,0.20628424925175867,4.25531914893617,0.9574468085106383,0.9420289855072463,1.0,0.9701492537313433,0.9011625563811938
X5212,missForest,MAR,30,10,0.3779644730092272,1.2987012987012987,0.8571428571428571,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.6091613759379162
X5213,missForest,MAR,30,10,0.3375263702778072,3.79746835443038,0.8860759493670886,0.8928571428571429,0.9433962264150944,0.9174311926605505,0.737104304693087
X5214,missForest,MAR,30,10,0.31426968052735443,2.4691358024691357,0.9012345679012346,0.6666666666666666,0.5454545454545454,0.6,0.5478707307954475
X5218,missForest,MAR,30,10,0.4916891718944416,10.989010989010989,0.7582417582417582,0.7288135593220338,0.8775510204081632,0.7962962962962963,0.5184742781260118
X5219,missForest,MAR,30,10,0.35136418446315326,7.4074074074074066,0.8765432098765432,0.8688524590163934,0.9636363636363636,0.9137931034482758,0.710157870047058
X5220,missForest,MAR,30,10,0.4264014327112209,1.6528925619834711,0.8181818181818182,0.42857142857142855,0.47368421052631576,0.45,0.3420287057536062
