Type,Percent,Iter,Method,Frobenius Norm,Squared Difference,MAE,complete_data
MAR,50,8,miceSample,0.8796244740505847,0.011723321444678301,0.0798796711240311,True
MAR,50,8,mode,0.8599527585232691,0.011204829498360304,0.0872293658749874,True
MAR,50,9,missForest,0.9800572704718288,0.014553215960677142,0.09236235733267534,True
MAR,50,9,mice,1.0266215896900912,0.015968968006330457,0.09706647639651068,True
MAR,50,9,miceCART,0.760508831087902,0.008763237608525562,0.07857144530320329,True
MAR,50,9,micePMM,0.9779256768003161,0.014489979232505397,0.0903568699209041,True
MAR,50,9,miceRF,0.7984837970047979,0.009660248092109079,0.07646601237115269,True
MAR,50,9,miceSample,0.8988124895521408,0.01224036199052905,0.08466501849930233,True
MAR,50,9,mode,0.8627029997157389,0.011276613116947488,0.08752818651582846,True
MAR,50,10,missForest,0.8784499663126234,0.011692035504767412,0.08466104847590832,True
MAR,50,10,mice,1.1149850735867797,0.018836238095777523,0.11230924420132996,True
MAR,50,10,miceCART,0.6629642378863299,0.006659417889639426,0.06103995962396869,True
MAR,50,10,micePMM,0.8086997531420198,0.009909019556544907,0.0821314728406682,True
MAR,50,10,miceRF,0.6358314619664066,0.006125479515550577,0.0620458998506489,True
MAR,50,10,miceSample,0.8658539757333484,0.011359137989291605,0.08418790874288608,True
MAR,50,10,mode,0.9428578877784487,0.013469409038576328,0.09101436977600319,True
MCAR,10,1,missForest,0.2916173222247135,0.0012884948882047331,0.028194261257549834,True
MCAR,10,1,mice,0.3325608616830383,0.0016757079806570443,0.03142800395100673,True
MCAR,10,1,miceCART,0.31434710049304904,0.001497183327096774,0.029684446152726484,True
MCAR,10,1,micePMM,0.3944484832464626,0.0023574182717490135,0.03602522049109436,True
MCAR,10,1,miceRF,0.34254141627009954,0.0017777973009140246,0.032285927690005135,True
MCAR,10,1,miceSample,0.3292514832509475,0.0016425233215598327,0.031088328486595082,True
MCAR,10,1,mode,0.3165178196487466,0.0015179322750787346,0.030075746482330565,True
MCAR,10,2,missForest,0.3278491648198701,0.0016285617405013082,0.031222564958095313,True
MCAR,10,2,mice,0.47570426493443646,0.003428705267830493,0.04439297563143594,True
MCAR,10,2,miceCART,0.3762058384687736,0.0021444065590605,0.03645333899429839,True
MCAR,10,2,micePMM,0.32923345699779943,0.0016423434728291188,0.03157397931580416,True
MCAR,10,2,miceRF,0.30563039629732125,0.0014153021081948127,0.027397182277245972,True
MCAR,10,2,miceSample,0.3681880014992689,0.0020539758249700853,0.03487727249578876,True
MCAR,10,2,mode,0.3363691885356418,0.0017143065302443355,0.03189499171029655,True
MCAR,10,3,missForest,0.34086558840183695,0.0017604446872201591,0.031442442610562046,True
MCAR,10,3,mice,0.3441410749023758,0.0017944405974994336,0.03139741554536352,True
MCAR,10,3,miceCART,0.3845280904584725,0.002240331096236958,0.032521923778204814,True
MCAR,10,3,micePMM,0.3337204544201023,0.0016874142681569631,0.03437786863055681,True
MCAR,10,3,miceRF,0.38437583496056216,0.002238557310630747,0.03380227538784149,True
MCAR,10,3,miceSample,0.44373670247409813,0.0029833675927664585,0.042272518582353896,True
MCAR,10,3,mode,0.38074606402442823,0.002196478261668091,0.033771319993850024,True
MCAR,10,4,missForest,0.22636178487904166,0.0007763584492973565,0.021691963729326864,True
MCAR,10,4,mice,0.34492210958722164,0.001802594873971202,0.03218516241404467,True
MCAR,10,4,miceCART,0.298790774177165,0.0013526655565665093,0.029207165892853916,True
MCAR,10,4,micePMM,0.3056399573348053,0.0014153906593882065,0.02896927321709796,True
MCAR,10,4,miceRF,0.2843570591401056,0.0012251354103455989,0.027878627383470828,True
MCAR,10,4,miceSample,0.3345862585504994,0.0016961812789518427,0.03249525150448464,True
MCAR,10,4,mode,0.2528671362166611,0.00096881497846084,0.025272454737098684,True
MCAR,10,5,missForest,0.28073029241572156,0.0011940832890881292,0.024298781628080017,True
MCAR,10,5,mice,0.37383643459114974,0.002117479997391257,0.0361627548689189,True
MCAR,10,5,miceCART,0.2925825709412833,0.0012970388002819862,0.027781765332648707,True
MCAR,10,5,micePMM,0.2706672989538437,0.001110011920044991,0.026275623907851167,True
MCAR,10,5,miceRF,0.27362910298533677,0.001134437666675152,0.025360063796887822,True
MCAR,10,5,miceSample,0.3729192580991588,0.0021071026221398037,0.0336292373361908,True
MCAR,10,5,mode,0.3100426609431622,0.0014564613879502516,0.02932108126865934,True
MCAR,10,6,missForest,0.2578118564966871,0.0010070750507616421,0.024479072791278998,True
MCAR,10,6,mice,0.30605916706330094,0.001419275965810327,0.028814078112283342,True
MCAR,10,6,miceCART,0.3330776868120559,0.001680920385637424,0.030444413333138586,True
MCAR,10,6,micePMM,0.3075440392847125,0.0014330808499932847,0.028762655373653787,True
MCAR,10,6,miceRF,0.28295503073536715,0.001213084082097766,0.02578654225233649,True
MCAR,10,6,miceSample,0.3398923038018628,0.0017504057300566334,0.03315034764263048,True
MCAR,10,6,mode,0.2688637332905943,0.0010952682890750885,0.026420586301598444,True
MCAR,10,7,missForest,0.3026248821475991,0.0013876033226492156,0.026071477510328636,True
MCAR,10,7,mice,0.2514885662682917,0.0009582802873284993,0.02392143110497987,True
MCAR,10,7,miceCART,0.23725168366090818,0.0008528539606050856,0.021949242444270677,True
MCAR,10,7,micePMM,0.34520716241026356,0.0018055755299900924,0.034096160496150815,True
MCAR,10,7,miceRF,0.23930106971299367,0.0008676515449361069,0.022226034777998237,True
MCAR,10,7,miceSample,0.37983155090962406,0.002185939501006217,0.037478256152373844,True
MCAR,10,7,mode,0.2779576715873215,0.0011706131393067463,0.026191975725495812,True
MCAR,10,8,missForest,0.2568870169417569,0.0009998627192914322,0.02627786335804789,True
MCAR,10,8,mice,0.36106424360895123,0.001975263454740971,0.03417388796276255,True
MCAR,10,8,miceCART,0.31812807082207606,0.001533416203711755,0.030796423971140522,True
MCAR,10,8,micePMM,0.28923360132829146,0.0012675163051111067,0.02857215610194844,True
MCAR,10,8,miceRF,0.2507779407421357,0.0009528723570131234,0.02499843542225899,True
MCAR,10,8,miceSample,0.3745211971453066,0.002125244350168994,0.03848592763503742,True
MCAR,10,8,mode,0.30487480849745563,0.001408312861460004,0.028202511655173224,True
MCAR,10,9,missForest,0.26774762806792585,0.0010861938232727328,0.02650307547002234,True
MCAR,10,9,mice,0.31888296447639447,0.0015407021974735374,0.03139586758371967,True
MCAR,10,9,miceCART,0.3649306763992193,0.002017793917836238,0.03322651529194513,True
MCAR,10,9,micePMM,0.323654032928542,0.0015871505004683294,0.0306781497289882,True
MCAR,10,9,miceRF,0.3068277986330567,0.0014264136062728423,0.030637954588911977,True
MCAR,10,9,miceSample,0.32008030204771826,0.0015522939357417963,0.030472030032201506,True
MCAR,10,9,mode,0.2913053988376105,0.0012857399301808988,0.02803175821968478,True
MCAR,10,10,missForest,0.2620862364327243,0.001040745383749543,0.02365432694146905,True
MCAR,10,10,mice,0.3304190785420253,0.0016541934464327438,0.030247132651075814,True
MCAR,10,10,miceCART,0.25955017342427156,0.0010207014018874159,0.024914736423286305,True
MCAR,10,10,micePMM,0.2798602221835734,0.0011866930903127134,0.027151512845636938,True
MCAR,10,10,miceRF,0.26129645185296474,0.0010344823598628593,0.025153563778163805,True
MCAR,10,10,miceSample,0.36968545131479147,0.002070717165360925,0.036838914597876846,True
MCAR,10,10,mode,0.37241137948075514,0.002101367205556955,0.035267473737612305,True
MCAR,20,1,missForest,0.5482478932935344,0.00455417806819392,0.048223359028664814,True
MCAR,20,1,mice,0.59039066188745,0.00528122929763487,0.05849525801868027,True
MCAR,20,1,miceCART,0.5597892538496223,0.004747939526144195,0.054292915403339276,True
MCAR,20,1,micePMM,0.4672752515358431,0.003308275162089173,0.047001399507888314,True
MCAR,20,1,miceRF,0.4684560130611096,0.0033250156995925837,0.04568352751057577,True
MCAR,20,1,miceSample,0.6091695154166424,0.005622537856256773,0.05937480834895602,True
MCAR,20,1,mode,0.4991483908799177,0.003774986607848653,0.04958846356084685,True
MCAR,20,2,missForest,0.5371567701516158,0.004371778723025997,0.049938922833321686,True
MCAR,20,2,mice,0.6486704126401587,0.006375353094465965,0.05860006271953082,True
MCAR,20,2,miceCART,0.597499976796341,0.005409185185933759,0.05511184954943786,True
MCAR,20,2,micePMM,0.5549672665002379,0.004666494952829486,0.05167022273583078,True
MCAR,20,2,miceRF,0.5664035792758224,0.004860803251764589,0.05026803398902717,True
MCAR,20,2,miceSample,0.6028789891521104,0.005507016296379855,0.05532028225256106,True
MCAR,20,2,mode,0.5098634795613352,0.003938799511975636,0.04414474373119248,True
MCAR,20,3,missForest,0.5146168545749344,0.004012583439584837,0.044990622982755336,True
MCAR,20,3,mice,0.5668771063701754,0.004868934147373079,0.05518932172532631,True
MCAR,20,3,miceCART,0.5355703348050593,0.004345993689745506,0.04492601948971648,True
MCAR,20,3,micePMM,0.5746530296261041,0.0050034258251281825,0.05250694499828501,True
MCAR,20,3,miceRF,0.5807614157488141,0.0051103609397358625,0.05325844464212881,True
MCAR,20,3,miceSample,0.6055201316978363,0.005555373180172197,0.05213107911759129,True
MCAR,20,3,mode,0.5541341466014836,0.00465249473378416,0.04791439228557923,True
MCAR,20,4,missForest,0.38800529134231676,0.002281031910752062,0.037939664163643576,True
MCAR,20,4,mice,0.5502465053669429,0.004587442676795956,0.054197503619635046,True
MCAR,20,4,miceCART,0.44967385593506093,0.003063736010780393,0.044575141120264214,True
MCAR,20,4,micePMM,0.5487410990151198,0.004562375662853357,0.052170311277885975,True
MCAR,20,4,miceRF,0.44143750575416923,0.0029525313861585183,0.04244165027751466,True
MCAR,20,4,miceSample,0.6119154419430249,0.005673341031641325,0.05910696458545477,True
MCAR,20,4,mode,0.4538580797407818,0.003121017523424089,0.04509094242736729,True
MCAR,20,5,missForest,0.37494854882085066,0.0021300971858009363,0.03509806548897964,True
MCAR,20,5,mice,0.49935181068424284,0.0037780641035398774,0.04838437237947933,True
MCAR,20,5,miceCART,0.43770084500635625,0.002902758026049671,0.042677683692224994,True
MCAR,20,5,micePMM,0.4809890387522998,0.00350530993030093,0.0445067359970038,True
MCAR,20,5,miceRF,0.3667244090761032,0.002037678669882077,0.03689793146967191,True
MCAR,20,5,miceSample,0.5283888622992974,0.00423022408790827,0.05135227357557764,True
MCAR,20,5,mode,0.4301239419772449,0.002803130385788551,0.04005592018827592,True
MCAR,20,6,missForest,0.4498259341371159,0.0030658086518534694,0.04459144180191645,True
MCAR,20,6,mice,0.5598472928360538,0.004748924110543307,0.05465441470658433,True
MCAR,20,6,miceCART,0.5033015525066628,0.0038380674659941974,0.049553156528532684,True
MCAR,20,6,micePMM,0.5300412401027531,0.004256722972873703,0.05314117769911911,True
MCAR,20,6,miceRF,0.4445963103349367,0.0029949375630824136,0.04376974350074591,True
MCAR,20,6,miceSample,0.5789395352921421,0.005078348265519417,0.056537591775348395,True
MCAR,20,6,mode,0.4539632346791227,0.003122463915762609,0.04428888095771164,True
MCAR,20,7,missForest,0.40987374518398495,0.00254540131804767,0.037462730962405245,True
MCAR,20,7,mice,0.3816845539137551,0.0022073196772173067,0.03874359520958944,True
MCAR,20,7,miceCART,0.4358843756653634,0.0028787149840785405,0.040979802910247456,True
MCAR,20,7,micePMM,0.3900215145927757,0.0023047997249279204,0.04198595837595397,True
MCAR,20,7,miceRF,0.49813300498540536,0.003759643797814998,0.04622946388467536,True
MCAR,20,7,miceSample,0.47305517348182896,0.0033906241993624736,0.04384820872110014,True
MCAR,20,7,mode,0.40713731159007854,0.002511527128618132,0.040245815065914514,True
MCAR,20,8,missForest,0.39576975283441557,0.002373237837251733,0.03985845960614604,True
MCAR,20,8,mice,0.5737105871223327,0.004987027845094723,0.056382323470158466,True
MCAR,20,8,miceCART,0.43717487093760365,0.002895785875444097,0.043144495636101884,True
MCAR,20,8,micePMM,0.47446263511619213,0.0034108301836575892,0.04842436530845817,True
MCAR,20,8,miceRF,0.4876548621869158,0.0036031403729475733,0.04804624318764893,True
MCAR,20,8,miceSample,0.560518345819017,0.004760315393934655,0.05386815364541189,True
MCAR,20,8,mode,0.5344769990027216,0.0043282676130750805,0.052023118068245174,True
MCAR,20,9,missForest,0.44719153712080717,0.0030300041041283377,0.04336614380776205,True
MCAR,20,9,mice,0.4939556144267675,0.003696850742783718,0.04789456739175068,True
MCAR,20,9,miceCART,0.42777453921740605,0.0027725917636767287,0.04120359616146232,True
MCAR,20,9,micePMM,0.45835742618420505,0.003183205002094076,0.04355936296595786,True
MCAR,20,9,miceRF,0.40951798174943943,0.0025409845056990027,0.03867519362897265,True
MCAR,20,9,miceSample,0.4929062008460078,0.0036811594368552267,0.04832193563809517,True
MCAR,20,9,mode,0.3801165422812713,0.0021892209956949926,0.03897917031483603,True
MCAR,20,10,missForest,0.4110767493808259,0.002560365058810702,0.03955306073770488,True
MCAR,20,10,mice,0.5019276571957186,0.003817142016030043,0.04709193908761463,True
MCAR,20,10,miceCART,0.538216850876622,0.0043890511904173925,0.05423471376790716,True
MCAR,20,10,micePMM,0.38324421175957124,0.0022253958461699256,0.036755477936072034,True
MCAR,20,10,miceRF,0.4194951187111928,0.0026663053730684515,0.04076460908901182,True
MCAR,20,10,miceSample,0.5184529772060589,0.004072628629906458,0.0465727507125422,True
MCAR,20,10,mode,0.4689986159481799,0.003332722753959217,0.04445581285268185,True
MCAR,30,1,missForest,0.7026639100455393,0.007480857128492208,0.06758925136382571,True
MCAR,30,1,mice,0.7329330313439717,0.00813925497628884,0.07169041215151713,True
MCAR,30,1,miceCART,0.6753986378425857,0.0069115654545397,0.06889377869340388,True
MCAR,30,1,micePMM,0.7595472603601733,0.008741091526070376,0.07399195569742041,True
MCAR,30,1,miceRF,0.5512682223968128,0.004604494742796089,0.05362817965696729,True
MCAR,30,1,miceSample,0.6819830896767999,0.007046983857653243,0.06602728300574531,True
MCAR,30,1,mode,0.5807415699228883,0.005110011682371226,0.057003066908310515,True
MCAR,30,2,missForest,0.7028731480879474,0.007485313065197904,0.06457664820937982,True
MCAR,30,2,mice,0.7625225942710984,0.00880970767839282,0.0671626853157439,True
MCAR,30,2,miceCART,0.6642004665720781,0.006684276663554033,0.06041714709443216,True
MCAR,30,2,micePMM,0.6508301811468784,0.006417877646843613,0.05976951971112657,True
MCAR,30,2,miceRF,0.5754117663424495,0.005016646982505117,0.05114876339000805,True
MCAR,30,2,miceSample,0.6899314287456573,0.0072122026722882425,0.067620329071448,True
MCAR,30,2,mode,0.6252344425038756,0.0059230016377747295,0.056704416795958626,True
MCAR,30,3,missForest,0.6847174360225906,0.007103605563535614,0.06363589945590879,True
MCAR,30,3,mice,0.7427612470997453,0.008359004093835894,0.07411568712804106,True
MCAR,30,3,miceCART,0.7390251887077893,0.008275124690069448,0.06807752040102306,True
MCAR,30,3,micePMM,0.6800615268186092,0.0070073284887705745,0.06064412948889812,True
MCAR,30,3,miceRF,0.5394674657322562,0.004409471917933077,0.051546923925335254,True
MCAR,30,3,miceSample,0.7866928360348446,0.009377054822250711,0.07757279005818793,True
MCAR,30,3,mode,0.6371298622417666,0.006150522141821402,0.05881917304469013,True
MCAR,30,4,missForest,0.5330684595050327,0.004305484583622252,0.050930131972446446,True
MCAR,30,4,mice,0.6938942088694754,0.007295290501554473,0.06453814467635723,True
MCAR,30,4,miceCART,0.591038474404978,0.00529282542768127,0.058183700867399865,True
MCAR,30,4,micePMM,0.5827346621906767,0.005145146765431547,0.058732986812814705,True
MCAR,30,4,miceRF,0.560194804799894,0.004754821504921082,0.05501486070411646,True
MCAR,30,4,miceSample,0.7513687650803128,0.008553863956641126,0.07651103547396775,True
MCAR,30,4,mode,0.6090041647516334,0.005619485949770222,0.061066687296078774,True
MCAR,30,5,missForest,0.44171023999548104,0.002956180850255537,0.04265049432462364,True
MCAR,30,5,mice,0.6745188190990119,0.006893570262404933,0.06388662443755169,True
MCAR,30,5,miceCART,0.46100055780616805,0.0032200229439030012,0.045751217817208964,True
MCAR,30,5,micePMM,0.6931535302863129,0.007279724493157249,0.06883270483489201,True
MCAR,30,5,miceRF,0.517423800336182,0.004056475593247532,0.05119702408569135,True
MCAR,30,5,miceSample,0.6514338072924837,0.0064297879588421335,0.06314171395878992,True
MCAR,30,5,mode,0.5538112733141659,0.004647074643179663,0.05239923247066973,True
MCAR,30,6,missForest,0.5942194944563118,0.005349951630180527,0.059976266851077056,True
MCAR,30,6,mice,0.6491120731911688,0.0063840376297354135,0.06652458672132679,True
MCAR,30,6,miceCART,0.5876067040350061,0.005231539979195202,0.058547194614236964,True
MCAR,30,6,micePMM,0.5833558250989228,0.005156121495103712,0.05760340539041402,True
MCAR,30,6,miceRF,0.5807867976676254,0.005110807641591141,0.05748988711936341,True
MCAR,30,6,miceSample,0.7585759500933056,0.008718749576666079,0.07535363706985208,True
MCAR,30,6,mode,0.5985833262421703,0.0054288181584112175,0.060530095779075456,True
MCAR,30,7,missForest,0.6055600106138551,0.005556104946282611,0.06008335854693293,True
MCAR,30,7,mice,0.6768957470115147,0.0069422401867011594,0.06098480063471898,True
MCAR,30,7,miceCART,0.6287258801660277,0.005989336854402215,0.05827610721255282,True
MCAR,30,7,micePMM,0.6483786099801846,0.006369618513330854,0.06119505924681657,True
MCAR,30,7,miceRF,0.5302527743557371,0.004260121283514489,0.0512965963111272,True
MCAR,30,7,miceSample,0.7876341389514416,0.009399508133966348,0.07623235634657358,True
MCAR,30,7,mode,0.5658959764998287,0.004852094791192343,0.05502926934746552,True
MCAR,30,8,missForest,0.6122969559325785,0.005680417609762151,0.053179576392096466,True
MCAR,30,8,mice,0.7807869889836292,0.009236792760092755,0.07481157929117067,True
MCAR,30,8,miceCART,0.7085285371369915,0.007606252847537653,0.06610314836763746,True
MCAR,30,8,micePMM,0.7965847352717877,0.009614352128303397,0.07889873082616176,True
MCAR,30,8,miceRF,0.6415930794570831,0.006236995145563984,0.059394314789835555,True
MCAR,30,8,miceSample,0.7609699187215413,0.008773866927258624,0.06927330222983549,True
MCAR,30,8,mode,0.6875984578313084,0.0071635096850302055,0.06462162591693706,True
MCAR,30,9,missForest,0.6414999150557387,0.006235183954795757,0.0592144966606911,True
MCAR,30,9,mice,0.7138727618625251,0.007721429092867115,0.06901450667964583,True
MCAR,30,9,miceCART,0.6275745603044259,0.0059674216475953555,0.05916445449891355,True
MCAR,30,9,micePMM,0.6769441928065268,0.006943233942037579,0.06509003526944826,True
MCAR,30,9,miceRF,0.47365970010403036,0.0033992956288278788,0.0442476959133574,True
MCAR,30,9,miceSample,0.6568159243413486,0.00653647209800576,0.06605513049892742,True
MCAR,30,9,mode,0.5264607349343539,0.004199407657994242,0.053871378209311836,True
MCAR,30,10,missForest,0.526546285519085,0.004200772587787057,0.050011786201704884,True
MCAR,30,10,mice,0.6896670672570817,0.00720667672210582,0.06780678897520047,True
MCAR,30,10,miceCART,0.5768377246667441,0.005041541827253127,0.05683579227219694,True
MCAR,30,10,micePMM,0.5480221592324025,0.004550428591056739,0.04955948509678139,True
MCAR,30,10,miceRF,0.5405591266414006,0.004427335899928997,0.05373119503143081,True
MCAR,30,10,miceSample,0.681976644346696,0.007046850658096666,0.06413588579707843,True
MCAR,30,10,mode,0.5548706349035798,0.004664870022398511,0.05266040118108793,True
MCAR,40,1,missForest,0.9223886597904999,0.012890921813789615,0.09199528043356213,True
MCAR,40,1,mice,0.8321553789439371,0.010492160222807995,0.08246686085919437,True
MCAR,40,1,miceCART,0.781403495333274,0.009251385189682696,0.07834400021316312,True
MCAR,40,1,micePMM,0.9893118606426015,0.014829362994062517,0.0933306620184064,True
MCAR,40,1,miceRF,0.6771669616120481,0.006947804453013531,0.06073113051915788,True
MCAR,40,1,miceSample,0.8908628742868904,0.012024797890646966,0.08985079864623033,True
MCAR,40,1,mode,0.7797993284961716,0.009213439283683032,0.0753643245875398,True
MCAR,40,2,missForest,0.9357620105862109,0.013267432431156786,0.08029941604652051,True
MCAR,40,2,mice,0.8163676297019049,0.010097819800380404,0.07731236969382604,True
MCAR,40,2,miceCART,0.8363767541836843,0.010598879923315683,0.07519565611879764,True
MCAR,40,2,micePMM,1.0029828637687486,0.015242039772935758,0.09398626633379466,True
MCAR,40,2,miceRF,0.6247772276410803,0.005914342184528398,0.05722222398558156,True
MCAR,40,2,miceSample,0.9407920620583984,0.013410450061092323,0.09291452257858582,True
MCAR,40,2,mode,0.7269703495550482,0.008007361956548319,0.06746077518737784,True
MCAR,40,3,missForest,0.8205413120493114,0.010201334011812202,0.07801192120999739,True
MCAR,40,3,mice,0.6966983739335377,0.007354373094570235,0.06602702786115879,True
MCAR,40,3,miceCART,0.7288192476911438,0.008048143875834617,0.07276821796862477,True
MCAR,40,3,micePMM,0.8172017878125746,0.01011846609097073,0.07456398760231081,True
MCAR,40,3,miceRF,0.688708956721534,0.007186667076794905,0.06710418808789348,True
MCAR,40,3,miceSample,0.8120153924219528,0.009990439356517848,0.07763691712954317,True
MCAR,40,3,mode,0.6858998147584986,0.007128159937662769,0.061836509095566324,True
MCAR,40,4,missForest,0.7621349252353541,0.008800752185810588,0.07222018088520059,True
MCAR,40,4,mice,0.7715560737045555,0.009019678407127113,0.07264343265626236,True
MCAR,40,4,miceCART,0.6722918372600535,0.006848125976462094,0.06778210637312307,True
MCAR,40,4,micePMM,0.9070534147925567,0.012465846928588455,0.08389153242271277,True
MCAR,40,4,miceRF,0.6035640859067585,0.005519539481764558,0.059695325225068256,True
MCAR,40,4,miceSample,0.8129174407429626,0.010012647961577094,0.08017221835121417,True
MCAR,40,4,mode,0.6429619897810471,0.0062636381864121715,0.06300442458428958,True
MCAR,40,5,missForest,0.6878101591624908,0.0071679214401080445,0.06484011976096714,True
MCAR,40,5,mice,0.8263727835990805,0.010346848143534738,0.08004964744527016,True
MCAR,40,5,miceCART,0.7547249688215901,0.008630451190344699,0.07200349532028635,True
MCAR,40,5,micePMM,0.9316853274478052,0.013152084081538243,0.0906363862162189,True
MCAR,40,5,miceRF,0.5828397599474828,0.005147002814782415,0.05783636726966333,True
MCAR,40,5,miceSample,0.9191528152298895,0.012800634814318656,0.09278193069885105,True
MCAR,40,5,mode,0.6830870702645824,0.007069817357009856,0.06445679504309024,True
MCAR,40,6,missForest,0.7763429350111168,0.00913194473851023,0.0799445308822788,True
MCAR,40,6,mice,0.8967738525653391,0.012184899130983041,0.08902364706439193,True
MCAR,40,6,miceCART,0.6972497747774445,0.007366018915563593,0.06620925966656377,True
MCAR,40,6,micePMM,0.8715281731237737,0.01150850540224943,0.08707904028380418,True
MCAR,40,6,miceRF,0.6119357902136879,0.005673718353703798,0.062114668605873245,True
MCAR,40,6,miceSample,0.8793782780651135,0.011716759938375211,0.08986059230336912,True
MCAR,40,6,mode,0.730869802034308,0.00809349496251013,0.07249614299292163,True
MCAR,40,7,missForest,0.7852515982690407,0.009342728372486104,0.07537068435424137,True
MCAR,40,7,mice,0.6924080562760502,0.007264074490848149,0.06298595251453704,True
MCAR,40,7,miceCART,0.5593504261133982,0.004740498472624852,0.055739517860980636,True
MCAR,40,7,micePMM,0.6888351329169404,0.0071893006112227105,0.06510542237554898,True
MCAR,40,7,miceRF,0.5542089894086236,0.0046537515748686035,0.05262362399204021,True
MCAR,40,7,miceSample,0.8352212581040509,0.010569614393771418,0.08291916998606147,True
MCAR,40,7,mode,0.7146779476291091,0.007738857103444781,0.07132167071865624,True
MCAR,40,8,missForest,0.840589620954287,0.010705922891758665,0.07893917005624829,True
MCAR,40,8,mice,0.9502772811704967,0.013682225925890776,0.095421104244685,True
MCAR,40,8,miceCART,0.7106894639049258,0.007652719910688952,0.06852586313943589,True
MCAR,40,8,micePMM,0.7995240863405984,0.00968543582786013,0.07661231938902366,True
MCAR,40,8,miceRF,0.7398358181792742,0.008293288452439335,0.0708396542318413,True
MCAR,40,8,miceSample,0.9291253405502105,0.013079907552311282,0.09470566317557083,True
MCAR,40,8,mode,0.7981139800990972,0.009651301897418516,0.07878015898285153,True
MCAR,40,9,missForest,0.8685155585893363,0.011429079931996163,0.08086242852912684,True
MCAR,40,9,mice,0.921114478141472,0.012855331543058124,0.09357278275714256,True
MCAR,40,9,miceCART,0.6983066447019635,0.007388366212650216,0.06648846575502723,True
MCAR,40,9,micePMM,0.7852658704257374,0.009343067988719561,0.07659947130308531,True
MCAR,40,9,miceRF,0.6223337744582417,0.0058681716186582055,0.06058321962666433,True
MCAR,40,9,miceSample,0.8606885435929562,0.011224011652608548,0.08600628274442841,True
MCAR,40,9,mode,0.6882666954983867,0.007177440062610135,0.06765437749391286,True
MCAR,40,10,missForest,0.6903648891232409,0.007221267880820375,0.06997361597758528,True
MCAR,40,10,mice,0.7526510753686125,0.008583085473538317,0.07321105092118714,True
MCAR,40,10,miceCART,0.7240442707884707,0.007943031910024366,0.07184400911443839,True
MCAR,40,10,micePMM,0.7728140449855654,0.00904911436555987,0.07634719325492578,True
MCAR,40,10,miceRF,0.5156830849418894,0.00402922794083612,0.05179503525463058,True
MCAR,40,10,miceSample,0.7823814457544039,0.009274556464556839,0.07518677694864152,True
MCAR,40,10,mode,0.6964473585579901,0.007349074594581843,0.06688124868381956,True
MCAR,50,1,missForest,1.193616641928034,0.02158667708920541,0.11110866086558141,True
MCAR,50,1,mice,1.086893811550502,0.01789906299373906,0.10878262840972976,True
MCAR,50,1,miceCART,0.8387346628584755,0.010658724767883645,0.08281574077043335,True
MCAR,50,1,micePMM,1.0915968830890121,0.018054299320752223,0.1133785481784455,True
MCAR,50,1,miceRF,0.6670611441875186,0.0067419783346175976,0.0663477723135184,True
MCAR,50,1,miceSample,0.9682856747402334,0.014205714362229532,0.09503147002445861,True
MCAR,50,1,mode,0.8227049181329966,0.010255202762427586,0.0854303016233486,True
MCAR,50,2,missForest,1.0306600707273519,0.016094851233207724,0.09934123408449431,True
MCAR,50,2,mice,1.1438304693805375,0.019823456707322735,0.11037559979452895,True
MCAR,50,2,miceCART,0.7131724476185515,0.007706286970336903,0.06884156516468286,True
MCAR,50,2,micePMM,1.1055620207948738,0.01851920275490977,0.10638599488185274,True
MCAR,50,2,miceRF,0.7914618205692019,0.00949108808210175,0.07206500121637562,True
MCAR,50,2,miceSample,0.9342605337904676,0.013224890075734082,0.09046241085832436,True
MCAR,50,2,mode,0.8697004687172265,0.01146028644374187,0.08348359436268829,True
MCAR,50,3,missForest,1.0475065019914096,0.016625301086579985,0.09788674998372494,True
MCAR,50,3,mice,0.9014206628274988,0.012311503202611625,0.08561971930192498,True
MCAR,50,3,miceCART,0.7834947069859058,0.009300969028408037,0.07527592044879008,True
MCAR,50,3,micePMM,0.9128503274750377,0.012625692732898236,0.0897869588328453,True
MCAR,50,3,miceRF,0.6845198333591906,0.007099506094880213,0.06622004923844016,True
MCAR,50,3,miceSample,0.9136229487474281,0.012647074128453721,0.0927835837985344,True
MCAR,50,3,mode,0.749279953845137,0.00850637044294198,0.07184674081708929,True
MCAR,50,4,missForest,0.9961701997582828,0.015035682831612985,0.09742989357317905,True
MCAR,50,4,mice,1.0821045191658116,0.017741669551501096,0.10815351669938054,True
MCAR,50,4,miceCART,0.8200241403510394,0.010188478647855473,0.08026886337529755,True
MCAR,50,4,micePMM,1.2225527522246964,0.022645988363214842,0.11701604176947496,True
MCAR,50,4,miceRF,0.8705954236884931,0.011483884723444648,0.08399811578570056,True
MCAR,50,4,miceSample,1.0432690253708723,0.01649106453482257,0.0947430075053207,True
MCAR,50,4,mode,0.8325402708101861,0.010501868220010577,0.08221438020722495,True
MCAR,50,5,missForest,0.8178111524468747,0.010133561834340688,0.08138383664870319,True
MCAR,50,5,mice,0.919637995783086,0.012814152171029264,0.0941383552003222,True
MCAR,50,5,miceCART,0.8579890716323856,0.011153715864251557,0.08507965560495397,True
MCAR,50,5,micePMM,1.119419459205503,0.01898636250981728,0.11247310759764227,True
MCAR,50,5,miceRF,0.8063337010558245,0.009851121779672482,0.08242696072188704,True
