type,percent,iter,method,frobenius,avg_squared,mae,complete_data
MAR,10,1,rf_mi,0.21700897456260956,0.0016818891085969758,0.034306325941198985,True
MAR,10,2,rf_mi,0.19162214768044883,0.0013113945529167048,0.030151815886949575,True
MAR,10,3,rf_mi,0.14106058111236652,0.0007106459837056619,0.02165881091361776,True
MAR,10,4,rf_mi,0.14478350628983744,0.0007486522747706929,0.020295124002932367,True
MAR,10,5,rf_mi,0.21888510041206938,0.0017110959708000605,0.03282604095155211,True
MAR,10,6,rf_mi,0.17455266397778077,0.0010881654464907158,0.025109617923448988,True
MAR,10,7,rf_mi,0.18734962467334687,0.0012535672094729981,0.030244510758933196,True
MAR,10,8,rf_mi,0.22174513641130256,0.0017561037686452566,0.03253531835515646,True
MAR,10,9,rf_mi,0.15168916997391255,0.0008217715816919477,0.023882476333815288,True
MAR,10,10,rf_mi,0.19096846862629074,0.0013024627146239495,0.029875585675933434,True
MAR,20,1,rf_mi,0.24769402209805683,0.0021911545922540234,0.03999854766289335,True
MAR,20,2,rf_mi,0.2665896091236061,0.002538214989024181,0.03909074720633245,True
MAR,20,3,rf_mi,0.29954421705058215,0.0032045263560159377,0.041460724130769636,True
MAR,20,4,rf_mi,0.28871989231351386,0.0029771134363402512,0.04423448293228643,True
MAR,20,5,rf_mi,0.2584162240660067,0.0023849623164475912,0.03946930072425208,True
MAR,20,6,rf_mi,0.22269570652449008,0.0017711920608729221,0.03366921232917535,True
MAR,20,7,rf_mi,0.29125475711849075,0.0030296190551482517,0.04502562763683188,True
MAR,20,8,rf_mi,0.2636628221495171,0.0024827887065659955,0.03934491409948094,True
MAR,20,9,rf_mi,0.24717700513423216,0.0021820168523974367,0.04029228230623081,True
MAR,20,10,rf_mi,0.3109369197895955,0.003452920288865762,0.04610487249767194,True
MAR,30,1,rf_mi,0.3151612729563277,0.003547379570409032,0.051640503586861786,True
MAR,30,2,rf_mi,0.2607209880733789,0.002427694057927106,0.040068053168008926,True
MAR,30,3,rf_mi,0.3637157652881584,0.004724612782826812,0.05326842879031605,True
MAR,30,4,rf_mi,0.27346307668385883,0.0026707876539072166,0.039605561675148566,True
MAR,30,5,rf_mi,0.2706789318975949,0.0026166815776151008,0.04019921196975536,True
MAR,30,6,rf_mi,0.27307835424587396,0.0026632781270583936,0.0436079082834787,True
MAR,30,7,rf_mi,0.330102188567309,0.003891694817747401,0.05304536224521873,True
MAR,30,8,rf_mi,0.43764154671353783,0.006840361550350634,0.062693406521274,True
MAR,30,9,rf_mi,0.3380939148005561,0.004082410543755918,0.05213927546579562,True
MAR,30,10,rf_mi,0.39027188761732223,0.005439719509442421,0.0629386441299176,True
MAR,40,1,rf_mi,0.40228412214120396,0.005779732675961396,0.05899923434067959,True
MAR,40,2,rf_mi,0.4980624675082411,0.008859507912157063,0.07860904973994172,True
MAR,40,3,rf_mi,0.4996691339091259,0.008916758692196285,0.07155690761237202,True
MAR,40,4,rf_mi,0.4008683196050595,0.005739121773678004,0.05823761292637138,True
MAR,40,5,rf_mi,0.3569427728483532,0.004550290824595395,0.057551674767803825,True
MAR,40,6,rf_mi,0.46478523634156255,0.007715189854324364,0.07342815286670036,True
MAR,40,7,rf_mi,0.44237611875574445,0.006989165373049876,0.0699460959709447,True
MAR,40,8,rf_mi,0.6118347388110601,0.013369348129142788,0.09478119304062023,True
MAR,40,9,rf_mi,0.42730163480346595,0.006520953110918377,0.06642191151963302,True
MAR,40,10,rf_mi,0.5120832539515268,0.009365330677770853,0.0785944645401514,True
MAR,50,1,rf_mi,0.6275471969302173,0.014064838727677605,0.09112340780574005,True
MAR,50,2,rf_mi,0.40650448533287314,0.005901639164133716,0.06371681268232085,True
MAR,50,3,rf_mi,0.5259573952269839,0.009879685056926919,0.07228738792749986,True
MAR,50,4,rf_mi,0.43934525597751783,0.006893723355355381,0.06705345396448893,True
MAR,50,5,rf_mi,0.4086158443277835,0.005963103865560979,0.05949197252412646,True
MAR,50,6,rf_mi,0.6211788838503816,0.013780828776485924,0.0998007019267333,True
MAR,50,7,rf_mi,0.43350759682436163,0.006711744160872618,0.06594041290742518,True
MAR,50,8,rf_mi,0.5248055320233194,0.009836458801509974,0.07999277227801936,True
MAR,50,9,rf_mi,0.5580578893345891,0.011122450280306303,0.08811367067969943,True
MAR,50,10,rf_mi,0.5208497121362765,0.009688729379730076,0.08512456698804029,True
