type,percent,iter,method,frobenius,avg_squared,mae,complete_data
MAR,10,1,kNN,0.20713311959954614,0.0015322903298228532,0.031063831476807236,True
MAR,10,2,kNN,0.2809566348756711,0.002819165381452184,0.04163759314999549,True
MAR,10,3,kNN,0.13939265681852986,0.0006939397419617301,0.019751980994621336,True
MAR,10,4,kNN,0.16597842113413366,0.000983887010077851,0.02610081949645175,True
MAR,10,5,kNN,0.23254615265230527,0.0019313468969067594,0.03515242774755119,True
MAR,10,6,kNN,0.15187536415931938,0.0008237902228044956,0.025105989551904323,True
MAR,10,7,kNN,0.1898800932193998,0.00128765892146457,0.029016119980641568,True
MAR,10,8,kNN,0.18710469194503707,0.0012502916338516866,0.030440856215349525,True
MAR,10,9,kNN,0.18037153466773378,0.001161924661371196,0.026766011935550563,True
MAR,10,10,kNN,0.17233306943814602,0.0010606673864990306,0.02421015739666445,True
MAR,20,1,kNN,0.24880559507636438,0.002210865147903707,0.036175489630171045,True
MAR,20,2,kNN,0.3396749569382672,0.004120681298964775,0.05246794673557461,True
MAR,20,3,kNN,0.2690907537855218,0.0025860654918878683,0.04273857220445948,True
MAR,20,4,kNN,0.287754424768173,0.002957236034773647,0.04198746454407219,True
MAR,20,5,kNN,0.32429969297410205,0.0037560818165391736,0.04846882730849878,True
MAR,20,6,kNN,0.25119298853562927,0.0022534970531950275,0.04021958907908856,True
MAR,20,7,kNN,0.32821935842265476,0.0038474266872635396,0.05440411985764502,True
MAR,20,8,kNN,0.3798897398567908,0.005154150516016436,0.05725653113789396,True
MAR,20,9,kNN,0.23347044941080045,0.0019467303838600401,0.03466705649801639,True
MAR,20,10,kNN,0.27731296354619434,0.0027465171339561755,0.04328344737196451,True
MAR,30,1,kNN,0.4781328334812011,0.008164678801884357,0.07924837299382805,True
MAR,30,2,kNN,0.3675446996882117,0.004824610938174918,0.05526710521090659,True
MAR,30,3,kNN,0.370134122070443,0.0048928310114592,0.055314596566153326,True
MAR,30,4,kNN,0.43612357762175064,0.006792991962771255,0.07287515803727798,True
MAR,30,5,kNN,0.3176142672447317,0.0036028150984788515,0.05047711555414007,True
MAR,30,6,kNN,0.3896033679702036,0.005421099440490211,0.06429474265509626,True
MAR,30,7,kNN,0.27308899850973056,0.002663485753823129,0.03737147083698639,True
MAR,30,8,kNN,0.3716894200409876,0.004934036606085919,0.058971261234292284,True
MAR,30,9,kNN,0.42820524099910234,0.006548561729253548,0.06939024644770563,True
MAR,30,10,kNN,0.4326170205686692,0.006684195945918298,0.06633561727196904,True
MAR,40,1,kNN,0.7926652456323762,0.022439935415479832,0.12708849587324741,True
MAR,40,2,kNN,0.5421176875244498,0.01049612811167346,0.0821796645623577,True
MAR,40,3,kNN,0.38465326435250297,0.005284219063465591,0.05697693246641492,True
MAR,40,4,kNN,0.630276833385594,0.014187460239377564,0.09191964395156049,True
MAR,40,5,kNN,0.45888715490897364,0.007520622176444727,0.06754878360580681,True
MAR,40,6,kNN,0.7369374773748294,0.019395601627127754,0.12254040541928811,True
MAR,40,7,kNN,0.6250621522549017,0.013953667649340352,0.10191332960045775,True
MAR,40,8,kNN,0.6513300100613743,0.01515109935737678,0.09530763018527341,True
