type,percent,iter,method,frobenius,avg_squared,mae,complete_data
MNAR,50,1,MICE,0.744118189959857,0.019775424308183354,0.1206742493427129,True
MNAR,50,2,MICE,0.5737977351294018,0.011758708601415398,0.09558211306023427,True
MNAR,50,3,MICE,0.8205452757717504,0.024046233913976357,0.12293955985293344,True
MNAR,50,4,MICE,0.7430383037955851,0.019718068603836434,0.11836776078306634,True
MNAR,50,5,MICE,0.8281032972877135,0.024491252534956542,0.12643743551240502,True
MNAR,50,6,MICE,0.5790136003807079,0.011973455336636792,0.08034586647091159,True
MNAR,50,7,MICE,0.588515907254861,0.012369677610429005,0.0907716296802936,True
MNAR,50,8,MICE,0.8130252074654442,0.023607499570508162,0.11550269349421502,True
MNAR,50,9,MICE,0.7513007046359278,0.020159026742372913,0.11632825181789021,True
MNAR,50,10,MICE,0.51449032068143,0.009453581788388593,0.07819350035195896,True
MNAR,60,1,MICE,0.877368937780709,0.027492009035087483,0.12982321830315793,True
MNAR,60,2,MICE,0.8227102102445646,0.024173288930023417,0.13446155059656809,True
MNAR,60,3,MICE,0.9593941486329091,0.032872754729680875,0.14960606791587278,True
MNAR,60,4,MICE,0.8227776040624635,0.024177249490955992,0.12281425339619342,True
MNAR,60,5,MICE,0.6907525224494272,0.017040680259651657,0.10320330723491004,True
MNAR,60,6,MICE,0.8394288427824177,0.025165742217679605,0.1362167474042965,True
MNAR,60,7,MICE,0.9790540187099163,0.034233813269715606,0.15298750993226912,True
MNAR,60,8,MICE,1.0472501925144138,0.03916903449005273,0.14986357097305963,True
MNAR,60,9,MICE,0.7685704939815963,0.021096450150682674,0.11516652649399092,True
MNAR,60,10,MICE,1.040874885835604,0.03869359028440291,0.1656897069444423,True
MNAR,70,1,MICE,1.2506440549585445,0.05586109115011252,0.18084577238233354,True
MNAR,70,2,MICE,0.7928186459281514,0.022448621618976698,0.12890553195116536,True
MNAR,70,3,MICE,1.2254353742356359,0.0536318520152869,0.1942545733754336,True
MNAR,70,4,MICE,0.9541792691082962,0.03251635991414437,0.15154942110999262,True
MNAR,70,5,MICE,1.0138741144805827,0.036712168571920924,0.1542580208372164,True
MNAR,70,6,MICE,1.0624191901062365,0.04031194769664256,0.1617519587547389,True
MNAR,70,7,MICE,0.8987067601624862,0.028845494312919728,0.1303623291986084,True
MNAR,70,8,MICE,1.1841631592736888,0.05008008527789442,0.17741688892518723,True
MNAR,70,9,MICE,1.4616501396293524,0.07630075466708948,0.22965916439060088,True
MNAR,70,10,MICE,1.3617415829512274,0.06622643352637551,0.2272782037634942,True
MNAR,80,1,MICE,1.8732286165956664,0.12532090892974695,0.2870143595201101,True
MNAR,80,2,MICE,1.4001921981525969,0.07001922113455004,0.20771153028356557,True
MNAR,80,3,MICE,1.1521015482883272,0.0474049277702986,0.1740915746774246,True
MNAR,80,4,MICE,1.2538289252343993,0.05614596334837317,0.1786365393713746,True
MNAR,80,5,MICE,1.4858605798484246,0.07884934509812487,0.22353981562990627,True
MNAR,80,6,MICE,1.8948174553622426,0.2393555459430296,0.3956582874490116,False
MNAR,80,7,MICE,1.2760443059371174,0.05815318109694785,0.19389741871489835,True
MNAR,80,8,MICE,1.1089833111459648,0.04392299944286671,0.17600470921029143,True
MNAR,80,9,MICE,1.1166845034982458,0.044535152869754416,0.17280825174055464,True
MNAR,80,10,MICE,1.54710149011657,0.08548296502574683,0.22800358460436354,True
