type,percent,iter,method,frobenius,avg_squared,mae,complete_data
MAR,10,1,sample_mi,0.2790420408921814,0.002780873592331208,0.039748181695691796,True
MAR,10,2,sample_mi,0.3596592887910214,0.004619814429059404,0.05406234805511468,True
MAR,10,3,sample_mi,0.21378166834656095,0.0016322357757513925,0.03374454856967803,True
MAR,10,4,sample_mi,0.28474892246294836,0.0028957838872789347,0.03966753420212538,True
MAR,10,5,sample_mi,0.26896856181591594,0.0025837174016186504,0.03848355496742697,True
MAR,10,6,sample_mi,0.25862891104435215,0.002388889772428122,0.03890025779775501,True
MAR,10,7,sample_mi,0.21096057242951713,0.0015894415399924837,0.03158395952559079,True
MAR,10,8,sample_mi,0.3740454911616745,0.004996786766370655,0.062291091122836616,True
MAR,10,9,sample_mi,0.21803487168894062,0.0016978287597290284,0.031938931964240684,True
MAR,10,10,sample_mi,0.20831746576892055,0.0015498630908709066,0.030458566041673716,True
MAR,20,1,sample_mi,0.4014650763729572,0.005756221698112299,0.05981565487704169,True
MAR,20,2,sample_mi,0.3979741517433538,0.005656550909137214,0.06533841969594913,True
MAR,20,3,sample_mi,0.4122875596982919,0.006070751138641879,0.06501772821749423,True
MAR,20,4,sample_mi,0.4942301801512917,0.008723695391870652,0.07088784606084284,True
MAR,20,5,sample_mi,0.35231105445542105,0.00443296711041038,0.051474141584278835,True
MAR,20,6,sample_mi,0.39185032250346047,0.005483809830216642,0.05916914409499591,True
MAR,20,7,sample_mi,0.3192723657651833,0.003640530126474893,0.05179158709305271,True
MAR,20,8,sample_mi,0.502032226170141,0.009001298432619558,0.07479784620770256,True
MAR,20,9,sample_mi,0.3735847413213504,0.004984484248147867,0.05813615781355672,True
MAR,20,10,sample_mi,0.4013963940648015,0.005754252327436622,0.057823678259580465,True
MAR,30,1,sample_mi,0.5240916123928506,0.009809714935019212,0.08043226351293169,True
MAR,30,2,sample_mi,0.6396564754249119,0.01461287166260789,0.09697367580165621,True
MAR,30,3,sample_mi,0.6300319754724798,0.014176438932776978,0.09675393089574423,True
MAR,30,4,sample_mi,0.6884864319808407,0.016929055965061026,0.10943375321143427,True
MAR,30,5,sample_mi,0.5039566845285413,0.009070440710035701,0.07603679188519842,True
MAR,30,6,sample_mi,0.6235258733804169,0.01388516124195756,0.09386045883352453,True
MAR,30,7,sample_mi,0.48380014362473456,0.008359377820404064,0.07524915243489369,True
MAR,30,8,sample_mi,0.6490462960327436,0.015045039085493707,0.10094779184223727,True
MAR,30,9,sample_mi,0.6109719154324531,0.013331667194542879,0.08455547704723998,True
MAR,30,10,sample_mi,0.5997452302105037,0.012846226470008933,0.09910099230947224,True
MAR,40,1,sample_mi,0.646127949673198,0.014910047405317525,0.0924247674260175,True
MAR,40,2,sample_mi,0.6320937063814283,0.014269373344536113,0.09397676298621464,True
MAR,40,3,sample_mi,0.7138073297445511,0.018197175142751654,0.11395816197099948,True
MAR,40,4,sample_mi,0.6441805859346442,0.0148203081176822,0.09807900760263753,True
MAR,40,5,sample_mi,0.6891479714279624,0.016961604518688413,0.10823710772422676,True
MAR,40,6,sample_mi,0.7447827992005692,0.01981076492803698,0.11565989577765115,True
MAR,40,7,sample_mi,0.7081210992526901,0.01790841040024422,0.11035684013275705,True
MAR,40,8,sample_mi,0.6515641901408926,0.015161996209784187,0.10105781704838465,True
MAR,40,9,sample_mi,0.7343012871801097,0.01925708501265593,0.10217202306765945,True
MAR,40,10,sample_mi,0.616264081957806,0.01356362209683205,0.0918279288921591,True
MAR,50,1,sample_mi,0.7869266218769807,0.022116196722097022,0.11867953953904938,True
MAR,50,2,sample_mi,0.7601766636677736,0.02063816285660955,0.12068890359621498,True
MAR,50,3,sample_mi,0.8045933705445915,0.023120374711582365,0.1276129401102944,True
MAR,50,4,sample_mi,0.8436404518193521,0.02541890042664145,0.12411910372834689,True
MAR,50,5,sample_mi,0.9461658327356846,0.03197249225130041,0.14405287829938757,True
MAR,50,6,sample_mi,0.7514699431320724,0.020168109836818573,0.10818799588066934,True
MAR,50,7,sample_mi,0.8629340102803926,0.026594825217807174,0.13617391203795728,True
MAR,50,8,sample_mi,0.8693380247794429,0.026991021475979402,0.11653111397573168,True
MAR,50,9,sample_mi,0.6908990465547913,0.017047910447511413,0.10858195426143222,True
MAR,50,10,sample_mi,0.8023406445102662,0.022991089636898193,0.1240194745966909,True
MAR,60,1,sample_mi,0.8697948873657751,0.02701939807455862,0.13009724081442764,True
MAR,60,2,sample_mi,0.8775125113068379,0.027501007410715476,0.13595469570799693,True
MAR,60,3,sample_mi,0.8895110551152496,0.028258211327580166,0.13776456118201633,True
MAR,60,4,sample_mi,0.961484619776397,0.033016166930948665,0.1364077600322695,True
MAR,60,5,sample_mi,0.9640210848621155,0.033190594716383214,0.14423870672744007,True
MAR,60,6,sample_mi,0.8617765733192179,0.026523530797207616,0.13598195630967483,True
MAR,60,7,sample_mi,0.8943681759647609,0.028567658363519054,0.13726582558348024,True
MAR,60,8,sample_mi,1.027590136674089,0.0377121960353526,0.14802048468006038,True
MAR,60,9,sample_mi,0.8312940163586416,0.024680347915488628,0.12803459195871486,True
MAR,60,10,sample_mi,0.9699949953817657,0.033603224680916845,0.14096783300038646,True
MAR,70,1,sample_mi,0.9903226567401321,0.0350263915876012,0.15686444068231484,True
MAR,70,2,sample_mi,1.0991184514049919,0.04314504893638955,0.16175432544926815,True
MAR,70,3,sample_mi,1.0622806585236793,0.04030143562405363,0.1559800694698231,True
MAR,70,4,sample_mi,0.972023144986333,0.03374389265675435,0.14078166219380267,True
MAR,70,5,sample_mi,0.895575654491631,0.02864484831850404,0.13053993123019136,True
MAR,70,6,sample_mi,0.9103316103515011,0.029596558600184193,0.14176806445932894,True
MAR,70,7,sample_mi,0.7843823171958376,0.021973414983196847,0.11853530052755021,True
MAR,70,8,sample_mi,0.9466794738270967,0.03200721522019817,0.13425616900567058,True
MAR,70,9,sample_mi,0.9605017204892509,0.03294869839510039,0.13397200806822102,True
MAR,70,10,sample_mi,0.9597365115855441,0.03289622041679961,0.14534520680185342,True
MAR,80,1,sample_mi,2.495385414328433,0.22239101307296733,0.41263838698281424,True
MAR,80,2,sample_mi,0.9451879264180488,0.0319064362945161,0.1382933794729911,True
MAR,80,3,sample_mi,1.1233323082739815,0.04506698124329112,0.18224345232629266,True
MAR,80,4,sample_mi,1.1412651761610644,0.046517364368498036,0.18225806614817225,True
MAR,80,5,sample_mi,1.0366627366884604,0.03838105820137173,0.15506702823008706,True
MAR,80,6,sample_mi,1.0614681646335196,0.040239809447516164,0.15404006887208496,True
MAR,80,7,sample_mi,1.0650547068059697,0.04051219744605535,0.16541379260522285,True
MAR,80,8,sample_mi,0.9253936535813921,0.030584050503168488,0.1457744477352148,True
MAR,80,9,sample_mi,1.283166299189261,0.058804133977680854,0.20613664535766812,True
MAR,80,10,sample_mi,1.0557535827333817,0.03980770098051327,0.15587496855404287,True
MCAR,10,1,sample_mi,0.2886428690458252,0.002975525208964478,0.045537913059681856,True
MCAR,10,2,sample_mi,0.3746997009157158,0.005014280923797388,0.05639234549727385,True
MCAR,10,3,sample_mi,0.2529146213243596,0.0022844930599872928,0.04043334138990581,True
MCAR,10,4,sample_mi,0.3554812045885942,0.004513103100562785,0.05483278599999047,True
MCAR,10,5,sample_mi,0.25465001748836524,0.0023159511216723112,0.037468238873166394,True
MCAR,10,6,sample_mi,0.2385905328828891,0.002033051513619321,0.033669628849387886,True
MCAR,10,7,sample_mi,0.2887316686169435,0.0029773563022258737,0.043851823416010204,True
MCAR,10,8,sample_mi,0.3670829013961592,0.00481249487490794,0.054454490409588094,True
MCAR,10,9,sample_mi,0.2317256652045054,0.0019177422826596616,0.03481324893150476,True
MCAR,10,10,sample_mi,0.2836187747003523,0.002872843191518899,0.04652366908419645,True
MCAR,20,1,sample_mi,0.36146958266451407,0.004666437828273499,0.05512185138005349,True
MCAR,20,2,sample_mi,0.5051337540130563,0.009112861051547244,0.07486212745781676,True
MCAR,20,3,sample_mi,0.4289389749618471,0.006571023008618574,0.06301422077761423,True
MCAR,20,4,sample_mi,0.7131804392538519,0.018165226390511324,0.11070292829479614,True
MCAR,20,5,sample_mi,0.4618685981657511,0.007618664356128431,0.061623048893322596,True
MCAR,20,6,sample_mi,0.4607207077403477,0.007580841805027388,0.0717892790255553,True
MCAR,20,7,sample_mi,0.4914293595750756,0.00862510055187032,0.07776618059524289,True
MCAR,20,8,sample_mi,0.5879242762739807,0.012344819808295856,0.09123997793846603,True
MCAR,20,9,sample_mi,0.5854942780186119,0.012242983914019128,0.08491595976037104,True
MCAR,20,10,sample_mi,0.5518313570040069,0.010875637377602988,0.08378852291685852,True
MCAR,30,1,sample_mi,0.539856061048713,0.010408734523251131,0.08184714661531327,True
MCAR,30,2,sample_mi,0.7618176653342451,0.020727362686261425,0.11635454152647477,True
MCAR,30,3,sample_mi,0.5668636984910226,0.011476230452390032,0.08959486266556241,True
MCAR,30,4,sample_mi,0.7516717909381816,0.020178945760436193,0.11795135309973452,True
MCAR,30,5,sample_mi,0.6712998296138761,0.016094409329986396,0.10601170051924035,True
MCAR,30,6,sample_mi,0.7110295175421678,0.018055820529151712,0.10854051416191732,True
MCAR,30,7,sample_mi,0.5550537840651713,0.011003025114466635,0.09222683675862926,True
MCAR,30,8,sample_mi,0.6661309524410859,0.01584751592143101,0.09765219582234261,True
MCAR,30,9,sample_mi,0.5694801901297382,0.011582417391078667,0.08310024072117031,True
MCAR,30,10,sample_mi,0.6401928076480506,0.014637386820153355,0.09730507313027706,True
MCAR,40,1,sample_mi,0.7859130633349224,0.02205926225430292,0.12163293031965274,True
MCAR,40,2,sample_mi,0.8881808353951467,0.02817375701297217,0.12849089759700633,True
MCAR,40,3,sample_mi,0.6317701128795435,0.014254766983136826,0.09108847741771077,True
MCAR,40,4,sample_mi,0.9146375729078361,0.029877210349097755,0.13756175294944722,True
MCAR,40,5,sample_mi,0.7727554263039553,0.021326819602935993,0.11558057413183671,True
MCAR,40,6,sample_mi,0.8665212856094289,0.026816397800507766,0.1260521076680128,True
MCAR,40,7,sample_mi,0.7170019771485111,0.01836042268695979,0.11085072062428565,True
MCAR,40,8,sample_mi,0.9320866572970968,0.03102805488254556,0.1414968032549225,True
MCAR,40,9,sample_mi,0.9162242201428136,0.029980957913439528,0.13247372926146359,True
MCAR,40,10,sample_mi,0.812916841762158,0.023601206843591477,0.12408828091856469,True
MCAR,50,1,sample_mi,0.8225828785954294,0.024165806862797966,0.12960605667889238,True
MCAR,50,2,sample_mi,0.828967817015633,0.024542415773130856,0.12603189213586816,True
MCAR,50,3,sample_mi,0.8387433017766237,0.02512465450982687,0.12232140346439636,True
MCAR,50,4,sample_mi,0.9947138511665059,0.0353377016322322,0.15585070151137198,True
MCAR,50,5,sample_mi,0.9304082615655364,0.030916411899621556,0.13917816768984934,True
MCAR,50,6,sample_mi,1.0256350812360622,0.037568832852217994,0.15813213680376403,True
MCAR,50,7,sample_mi,0.8622102001652586,0.026550229616750548,0.1260584761018708,True
MCAR,50,8,sample_mi,0.9731431955484805,0.03382170282293957,0.14823072865466508,True
MCAR,50,9,sample_mi,0.9747067829218102,0.033930475452635174,0.15394414044637802,True
MCAR,50,10,sample_mi,0.7921862319332236,0.022412822359448543,0.12481712562003053,True
MCAR,60,1,sample_mi,0.972187499963124,0.03375530482444818,0.14098080021141937,True
MCAR,60,2,sample_mi,1.2083593044196732,0.05214757887777131,0.19810455573618532,True
